,Role_Manager,Personal_Values_Facet_Cont_Stimulation,Character_Cont_Neuroticism,Self_Esteem_Cont_SELevelConfidence,Self_Esteem_Cont_SEAspirationConfidence,Mean
41,0.350163173,0.545671992,0.596330275,0.7162942290000001,0.821150954,0.6059221246
42,0.3666161529999999,0.5809470179999999,0.52293578,0.399112606,0.856042018,0.545130715
43,0.484030694,0.494758277,0.5504587160000001,0.469026925,0.700538876,0.5397626976
44,0.422035169,0.508759816,0.486238532,0.7693831040000001,0.663837241,0.5700507724
45,0.503884749,0.499011734,0.7431192659999999,0.6179135610000001,0.831787477,0.6391433574000001
46,0.300891998,0.4925618029999999,0.58053475,0.308756237,0.829414469,0.5024318514
47,0.205747106,0.533295199,0.519188768,0.509374875,0.7986395820000001,0.5132491060000001
48,0.387188375,0.577068563,0.568807339,0.747786026,0.7133949490000001,0.5988490503999999
49,0.261093179,0.345955747,0.412844037,0.46773663,0.8095436779999999,0.45943465419999996
50,0.3989100679999999,0.5039674670000001,0.5410401970000001,0.212701761,0.776283506,0.4865805998
51,0.395950509,0.684690311,0.541284404,0.553045936,0.867254555,0.6084451430000001
52,0.360535002,0.517034161,0.508753401,0.337700661,0.695539199,0.4839124848
53,0.329310734,0.664512938,0.5596330279999999,0.7061414020000001,0.805761435,0.6130719074
54,0.467472509,0.5334346560000001,0.534282907,0.39994895,0.81474059,0.5499759224
55,0.140220955,0.50036564,0.462090741,0.378946988,0.7729579540000001,0.4509164556
56,0.382195423,0.587280317,0.3944954129999999,0.716271477,0.699337605,0.555916047
57,0.559629499,0.333635962,0.513761468,0.644632737,0.801994057,0.5707307446
58,0.317936711,0.565580406,0.385321101,0.319618804,0.8471541029999999,0.48712222499999996
59,0.289053542,0.474156663,0.5466659620000001,0.207815735,0.754791992,0.4544967788
60,0.272862198,0.644071381,0.623853211,0.7374553770000001,0.86031898,0.6277122293999999
61,0.347055251,0.402943461,0.4954128439999999,0.760780748,0.832370463,0.5677125534
62,0.415500837,0.476845818,0.543678897,0.29183115,0.853405655,0.5162524714
63,0.401784395,0.5177298929999999,0.513761468,0.5984383010000001,0.763509632,0.5590447378000001
64,0.281694086,0.563240566,0.330275229,0.528224565,0.8022531970000001,0.5011375286
65,0.3859923179999999,0.5662995679999999,0.486238532,0.65920822,0.730356785,0.5656190846
66,0.389990844,0.521052528,0.642201835,0.821042012,0.851455318,0.6451485074000001
67,0.4041276789999999,0.73315582,0.47706422,0.59431418,0.871236755,0.6159797308
68,0.450190306,0.5350720379999999,0.541284404,0.540277033,0.8351891790000001,0.5804025920000001
69,0.376311672,0.449943535,0.458715596,0.5715922489999999,0.7326297709999999,0.5178385646
70,0.4531200179999999,0.510118339,0.449541284,0.612855256,0.824357742,0.5699985277999999
71,0.21323474,0.359996856,0.366972477,0.557926108,0.8302629579999999,0.4656786278
72,0.305041965,0.436579991,0.5596330279999999,0.567170759,0.689558929,0.5115969344
73,0.212668775,0.27871241,0.339449541,0.668686659,0.8507571420000001,0.47005490540000006
74,0.212668775,0.27871241,0.339449541,0.668686659,0.8507571420000001,0.47005490540000006
75,0.4356017889999999,0.5663455239999999,0.376146789,0.771733158,0.822116617,0.5943887754
76,0.365435209,0.601377049,0.4954128439999999,0.598534938,0.77854139,0.5678602859999999
77,0.582123606,0.50822917,0.573689212,0.312936039,0.866189705,0.5686335464000001
78,0.5906856970000001,0.517980452,0.5504587160000001,0.6077266920000001,0.82541919,0.6184541494
79,0.381616776,0.6850654740000001,0.357798165,0.6926359120000001,0.810380367,0.5854993387999999
80,0.326914821,0.728537126,0.440366973,0.615575538,0.801672092,0.5826133099999999
81,0.490583752,0.6509279060000001,0.513761468,0.555735318,0.856558112,0.6135133112
82,0.304753728,0.504807939,0.412844037,0.731078536,0.78478253,0.547653354
83,0.569297934,0.7485428540000001,0.614678899,0.689223377,0.7677718720000001,0.6779029872000001
84,0.346613441,0.582524606,0.449541284,0.608404535,0.8540902440000001,0.5682348220000001
85,0.382558474,0.438995581,0.458715596,0.700194447,0.772934163,0.5506796522
86,0.4970065589999999,0.64087905,0.651376147,0.6788061009999999,0.359839476,0.5655814666000001
87,0.3617557879999999,0.6398843470000001,0.532110092,0.48730324,0.7840665609999999,0.5610240056
88,0.411469033,0.5623229989999999,0.458715596,0.630775409,0.850689844,0.5827945762
89,0.398838192,0.446375339,0.541284404,0.648357365,0.843466493,0.5756643585999999
90,0.186610271,0.536346656,0.5504587160000001,0.572871859,0.7827003929999999,0.525797579
91,0.453443534,0.310696915,0.577981651,0.650331181,0.783817584,0.555254173
92,0.4210515079999999,0.39700584,0.52293578,0.65675323,0.8859384990000001,0.5767369714000001
93,0.2720168289999999,0.440196734,0.403669725,0.654701278,0.678635172,0.4898439476
94,0.435679661,0.5331518820000001,0.513761468,0.648345618,0.7585541029999999,0.5778985463999999
95,0.435791476,0.509167054,0.4954128439999999,0.6861149590000001,0.817819876,0.5888612417999999
96,0.178610681,0.5847217,0.348623853,0.633035577,0.786723532,0.5063430686
97,0.3903204979999999,0.399689906,0.596330275,0.397987855,0.7704809290000001,0.5109618925999999
98,0.27870836,0.5297411470000001,0.614678899,0.690696752,0.417651741,0.5062953798000001
99,0.364957824,0.469871346,0.403669725,0.424628412,0.8333990590000001,0.49930527319999995
100,0.566429231,0.676370075,0.532110092,0.588508454,0.880036747,0.6486909198
101,0.515320597,0.4964314079999999,0.504587156,0.411931444,0.800623955,0.545778912
102,0.497133473,0.487200281,0.514452896,0.38147948,0.791342619,0.5343217497999999
103,0.361761984,0.469209205,0.5799963,0.33303526,0.8676180240000001,0.5223241545999999
104,0.360856217,0.532003115,0.3944954129999999,0.615089389,0.796371157,0.5397630581999999
105,0.373173417,0.4772115629999999,0.4678899079999999,0.5838393270000001,0.8279060979999999,0.5460040626
106,0.10631429,0.530962125,0.457741003,0.22228167,0.8062561429999999,0.4247110462
107,0.372991111,0.59417643,0.4954128439999999,0.598534938,0.7531991509999999,0.5628628948000001
108,0.403447469,0.5701821579999999,0.5596330279999999,0.7469893790000001,0.822420596,0.6205345259999999
109,0.439270605,0.4199954079999999,0.5504587160000001,0.566232308,0.782780417,0.5517474908
110,0.303015033,0.416696068,0.449541284,0.618281481,0.712039394,0.499914652
111,0.441104401,0.5714805829999999,0.513761468,0.673769505,0.794913448,0.599005881
112,0.221472796,0.461960592,0.449541284,0.658444372,0.841806327,0.5266450742
113,0.569193835,0.4468068229999999,0.541284404,0.634207494,0.908819975,0.6200625062
114,0.35214593,0.478565294,0.486238532,0.558690979,0.816089381,0.5383460232
115,0.394511519,0.561920393,0.52293578,0.604340006,0.7164134129999999,0.5600242222
116,0.34097777,0.637413211,0.321100917,0.6891858209999999,0.829095437,0.5635546311999999
117,0.50833173,0.336477963,0.5504587160000001,0.742292396,0.66664443,0.560841047
118,0.359144129,0.488653392,0.55322457,0.326222322,0.695391861,0.4845272548
119,0.250576766,0.442701223,0.596330275,0.75218966,0.781972485,0.5647540818
120,0.333696057,0.6226388279999999,0.649571215,0.210909228,0.7105132140000001,0.5054657084
121,0.294756848,0.401353778,0.639726853,0.296463745,0.8087047829999999,0.4882012014
122,0.260234818,0.530546131,0.4756872,0.424694865,0.906817718,0.5195961464
123,0.4136516979999999,0.683150342,0.577981651,0.620842935,0.820138418,0.6231530087999999
124,0.388192372,0.469350129,0.504587156,0.498935896,0.904833571,0.5531798247999999
125,0.422414862,0.584685749,0.4954128439999999,0.716430696,0.8847145190000001,0.6207317339999999
126,0.242076036,0.4553746589999999,0.663780688,0.345733749,0.816367194,0.5046664651999999
127,0.2267077239999999,0.603755598,0.220183486,0.4758365989999999,0.807481558,0.466792993
128,0.310092838,0.39413892,0.449541284,0.620649812,0.82613657,0.5201118848
129,0.364322926,0.504405317,0.449541284,0.594767925,0.857441514,0.5540957931999999
130,0.484559127,0.495693932,0.5596330279999999,0.73735718,0.77655879,0.6107604114
131,0.598376708,0.270564961,0.5596330279999999,0.7113122890000001,0.8747119609999999,0.6029197894
132,0.372763749,0.461471368,0.3944954129999999,0.589244326,0.80536196,0.5246673632000001
133,0.177309822,0.43825363,0.4678899079999999,0.742148798,0.7777218840000001,0.5206648084
134,0.448483522,0.4946127279999999,0.399216696,0.4410073579999999,0.762337472,0.5091315552
135,0.389129757,0.516020652,0.572477578,0.326222322,0.7444668999999999,0.5096634418
136,0.329078785,0.488653392,0.552995599,0.326222322,0.841762273,0.5077424742
137,0.4866349929999999,0.5829429939999999,0.568807339,0.4658588829999999,0.821348796,0.585118601
138,0.387606266,0.45319372,0.558780187,0.414798032,0.789593529,0.5207943468
139,0.3922138029999999,0.453086565,0.458715596,0.6756441240000001,0.728176645,0.5415673466
140,0.349667467,0.513755104,0.447130877,0.3647189979999999,0.84384611,0.5038237112
141,0.328890971,0.592139936,0.52293578,0.583256887,0.744826462,0.5544100072000001
142,0.4543111529999999,0.463098576,0.5596330279999999,0.626309958,0.8621665059999999,0.5931038442
143,0.329776901,0.454775747,0.357798165,0.365800691,0.779483183,0.45752693739999994
144,0.288941106,0.4927987139999999,0.75334034,0.318973785,0.787795197,0.5283698284
145,0.450242205,0.6431124570000001,0.449541284,0.578107581,0.81966317,0.5881333394
146,0.282795271,0.365842461,0.669724771,0.714041275,0.84200645,0.5748820456
147,0.4629044679999999,0.431130515,0.596330275,0.69084622,0.810208687,0.598284033
148,0.397972681,0.4701976679999999,0.4678899079999999,0.8520340559999999,0.810550353,0.5997289332
149,0.466715555,0.4398716079999999,0.513761468,0.659075443,0.882888728,0.5924625603999999
150,0.499803104,0.429911947,0.52293578,0.577550959,0.8627016009999999,0.5785806782
151,0.374187393,0.522778575,0.376146789,0.629873185,0.7981072229999999,0.540218633
152,0.467857814,0.513764614,0.568807339,0.700194447,0.853732918,0.6208714263999999
153,0.453639735,0.601654236,0.532110092,0.316617787,0.893258564,0.5594560828
154,0.414844503,0.43601995,0.514556722,0.329864773,0.7864732870000001,0.496351847
155,0.326366749,0.6397331629999999,0.47706422,0.58948609,0.734712252,0.5534724948
156,0.359312507,0.560031834,0.4220183489999999,0.5250147039999999,0.801538272,0.5335831332
157,0.423857806,0.410634764,0.403669725,0.60055696,0.766741723,0.5210921956
158,0.521465794,0.539920951,0.458715596,0.7162589890000001,0.8067788359999999,0.6086280332
159,0.459834606,0.702578568,0.504587156,0.564458377,0.746320016,0.5955557445999999
160,0.351420456,0.4620028929999999,0.532110092,0.696312722,0.780454601,0.5644601528
161,0.268633532,0.602119004,0.357798165,0.54598804,0.7654394390000001,0.507995636
162,0.382919595,0.59233692,0.532110092,0.5306600579999999,0.8682868840000001,0.5812627098
163,0.51454506,0.527029851,0.794943965,0.28837913,0.628515089,0.550682619
164,0.3661092979999999,0.408798997,0.568807339,0.6547997839999999,0.735439011,0.5467908857999999
165,0.455881934,0.499181304,0.486238532,0.421972671,0.721168314,0.516888551
166,0.442077355,0.521672881,0.542036228,0.385069,0.7814089390000001,0.5344528806
167,0.498526195,0.560039369,0.403669725,0.776821605,0.859519859,0.6197153506
168,0.522488987,0.4587821689999999,0.533632023,0.416128787,0.840965045,0.5543994022
169,0.377161444,0.56057723,0.4954128439999999,0.598534938,0.737915172,0.5539203256
170,0.360294954,0.398778835,0.5962994620000001,0.533656616,0.719868886,0.5217797506
171,0.360275881,0.491064261,0.623853211,0.65700959,0.6854537140000001,0.5635313313999999
172,0.404860558,0.669883114,0.403669725,0.569036793,0.845800566,0.5786501512
173,0.371069143,0.594503043,0.403669725,0.628795734,0.8429945870000001,0.5682064464000001
174,0.323771287,0.5229538739999999,0.52293578,0.451784302,0.876665528,0.5396221541999999
175,0.485439891,0.355907394,0.577981651,0.7407462309999999,0.837183426,0.5994517185999999
176,0.3968622089999999,0.408781985,0.486238532,0.671042221,0.846912597,0.5619675087999999
177,0.634313445,0.452712625,0.541284404,0.727283985,0.8094079470000001,0.6330004812
178,0.4791203429999999,0.525301577,0.5504587160000001,0.611256467,0.771880607,0.587603542
179,0.612566985,0.615338088,0.7064220179999999,0.6917846390000001,0.790019061,0.6832261582000001
180,0.383812934,0.490507252,0.47706422,0.582917562,0.775933348,0.5420470632
181,0.2433833219999999,0.360403385,0.357798165,0.530431051,0.854756656,0.4693545157999999
182,0.5830327129999999,0.575101971,0.596330275,0.5899218,0.6956385620000001,0.6080050642
183,0.4870899429999999,0.437524604,0.47706422,0.699507751,0.8149231090000001,0.5832219254
184,0.3669096129999999,0.514719169,0.513761468,0.454092287,0.874136977,0.5447239028
185,0.368431051,0.522739265,0.5546240929999999,0.326222322,0.695391861,0.4934817184
186,0.267032685,0.491309697,0.550055571,0.3743219929999999,0.788087067,0.49416140259999997
187,0.384579787,0.502041438,0.504587156,0.414596336,0.874339318,0.536028807
188,0.279406605,0.5230156420000001,0.518893189,0.6914749309999999,0.868405523,0.576239178
189,0.343419912,0.480967519,0.6520614889999999,0.621744637,0.7141683090000001,0.5624723732000001
190,0.3936051029999999,0.493521381,0.504587156,0.384804869,0.710389721,0.4973816459999999
191,0.287492605,0.465734738,0.425492445,0.468415364,0.74353986,0.4781350024
192,0.454813684,0.640843999,0.5596330279999999,0.578252059,0.792566555,0.605221865
193,0.4087466039999999,0.492419131,0.3944954129999999,0.7138104590000001,0.751145435,0.5521234084
194,0.508841932,0.4902018279999999,0.587155963,0.601369931,0.8038213559999999,0.5982782019999999
195,0.43410467,0.54100904,0.759607313,0.38583474,0.6590487079999999,0.5559208942
196,0.429652928,0.661232091,0.532110092,0.704516296,0.7969782390000001,0.6248979292
197,0.417841319,0.4746243879999999,0.385321101,0.603267121,0.80490861,0.5371925078
198,0.240188965,0.512919996,0.57503333,0.255368935,0.850942662,0.48689077760000005
199,0.154072256,0.465420754,0.4447805629999999,0.450103349,0.741287852,0.4511329548
200,0.382017581,0.6328394820000001,0.678899083,0.5873218689999999,0.785994537,0.6134145104000001
201,0.383346717,0.501309362,0.782201499,0.241902547,0.7612218140000001,0.5339963878
202,0.545119341,0.5309044820000001,0.5287532229999999,0.294666065,0.731175239,0.52612367
203,0.303230635,0.490263154,0.385321101,0.463900102,0.601954235,0.44893384540000003
204,0.623708019,0.4889255729999999,0.614678899,0.7802003359999999,0.869168802,0.6753363257999999
205,0.414844503,0.43601995,0.514556722,0.329864773,0.7864732870000001,0.496351847
206,0.500484388,0.506334314,0.520585296,0.6094860670000001,0.856575706,0.5986931542
207,0.2176746739999999,0.598020117,0.348623853,0.628258535,0.847078825,0.5279312008
208,0.568075635,0.56088558,0.449541284,0.6818508520000001,0.85014023,0.6220987162
209,0.412945209,0.458186966,0.672657561,0.3836951629999999,0.784561518,0.5424092833999999
210,0.296813841,0.5704470939999999,0.357798165,0.611758617,0.808613943,0.529086332
211,0.477316584,0.446097633,0.5596330279999999,0.642042636,0.716002073,0.5682183908
212,0.3763799929999999,0.455002038,0.52293578,0.621511047,0.846084853,0.5643827422000001
213,0.0,0.472896745,0.479614716,0.327276992,0.676257813,0.3912092532
214,0.126630515,0.4935193329999999,0.3897507229999999,0.346100931,0.7802318779999999,0.42724667599999994
215,0.423938239,0.534794835,0.509570311,0.601574746,0.853611875,0.5846980012
216,0.583536575,0.413655286,0.587155963,0.623205982,0.852069315,0.6119246242
217,0.104644137,0.494097923,0.452279858,0.429825621,0.735896516,0.443348811
218,0.226393215,0.4790579479999999,0.486238532,0.787872557,0.86880396,0.5696732424000001
219,0.377923833,0.402419449,0.4779153929999999,0.489258192,0.7489111820000001,0.4992856098
220,0.362182546,0.3937302279999999,0.47706422,0.731879075,0.83893083,0.5607573798000001
221,0.362512892,0.555223592,0.52293578,0.831898354,0.8465663729999999,0.6238273981999999
222,0.254438078,0.509902043,0.473171658,0.4364260029999999,0.8024953990000001,0.4952866362
223,0.414844503,0.43601995,0.514556722,0.329864773,0.7864732870000001,0.496351847
224,0.52315715,0.465771406,0.532110092,0.592619476,0.796990575,0.5821297398
225,0.3978283039999999,0.393219899,0.52293578,0.455820395,0.7615504679999999,0.5062709691999999
226,0.290056967,0.504097689,0.504587156,0.691097698,0.782918985,0.5545516989999999
227,0.4076045339999999,0.53642053,0.52761283,0.53171107,0.7876821940000001,0.5582062316
228,0.459648522,0.472507578,0.602958325,0.374432446,0.77757359,0.5374240922
229,0.3579732539999999,0.526398338,0.5504587160000001,0.7741803540000001,0.827009964,0.6072041252
230,0.323331836,0.551775351,0.302752294,0.592187174,0.7470165759999999,0.5034126461999999
231,0.143339353,0.70587658,0.623853211,0.77897375,0.825218717,0.6154523222
232,0.436002941,0.534493949,0.5935446010000001,0.409967715,0.7393307590000001,0.542667993
233,0.28476641,0.519020441,0.486238532,0.58586481,0.883886829,0.5519554044
234,0.414844503,0.43601995,0.514556722,0.329864773,0.7864732870000001,0.496351847
235,0.0,0.498367067,0.368085424,0.492182849,0.663644671,0.4044560022
236,0.414844503,0.43601995,0.514556722,0.329864773,0.7864732870000001,0.496351847
237,0.414844503,0.43601995,0.514556722,0.329864773,0.7864732870000001,0.496351847
238,0.349190699,0.503747937,0.482829358,0.339832507,0.6643375539999999,0.46798761099999997
239,0.114134285,0.4788923229999999,0.4984846779999999,0.543132551,0.761827211,0.4792942095999999
240,0.250914653,0.5521707379999999,0.330973588,0.494899716,0.864799123,0.49875156359999995
241,0.190253546,0.461363724,0.4492993779999999,0.19426816,0.7645619020000001,0.41194934199999994
242,0.284130022,0.441093966,0.439788138,0.45506348,0.724947095,0.4690045402
243,0.379800443,0.720616921,0.651376147,0.8071722640000001,0.874538873,0.6867009296
244,0.288558094,0.424689612,0.630153031,0.126623673,0.7416223679999999,0.4423293556
245,0.301320693,0.4183242579999999,0.660550459,0.8115130620000001,0.6769638170000001,0.5737344578
246,0.517905988,0.630541913,0.642201835,0.45750704,0.805726415,0.6107766382
247,0.414844503,0.43601995,0.514556722,0.329864773,0.7864732870000001,0.496351847
248,0.414844503,0.43601995,0.514556722,0.329864773,0.7864732870000001,0.496351847
249,0.307622761,0.610830229,0.47706422,0.625231613,0.729343744,0.5500185134
250,0.444952633,0.47428311,0.752129431,0.263576249,0.8619712159999999,0.5593825278
251,0.254627668,0.553770231,0.56807194,0.4143814,0.8565621920000001,0.5294826862
252,0.528484717,0.6216767320000001,0.682764678,0.5327964479999999,0.772926659,0.6277298468
253,0.286256221,0.468494343,0.400890031,0.360684061,0.8892236570000001,0.48110966259999993
254,0.050531729,0.5678264439999999,0.552086328,0.310760264,0.867380623,0.46971707760000003
255,0.259936114,0.510672154,0.56573524,0.451814722,0.8339450979999999,0.5244206655999999
256,0.414844503,0.43601995,0.514556722,0.329864773,0.7864732870000001,0.496351847
257,0.143222903,0.464682112,0.5068795779999999,0.3217190789999999,0.561042783,0.399509291
258,0.253786735,0.431707943,0.420384801,0.360979375,0.803137688,0.45399930839999997
259,0.310935578,0.4848512929999999,0.376146789,0.639933458,0.467470768,0.4558675772
260,0.50434098,0.735017585,0.651376147,0.674629294,0.7809561079999999,0.6692640228
261,0.330199101,0.612111199,0.458715596,0.744569402,0.7887782409999999,0.5868747078000001
262,0.3478026629999999,0.406244613,0.539549182,0.331169036,0.8409838359999999,0.493149866
263,0.414844503,0.43601995,0.514556722,0.329864773,0.7864732870000001,0.496351847
264,0.08638005,0.551349346,0.4216254789999999,0.4812592329999999,0.718225019,0.4517678254
265,0.16947213,0.462534495,0.302902096,0.317712507,0.8106027020000001,0.412644786
266,0.3212448739999999,0.524610401,0.562533895,0.438361867,0.829414469,0.5352331012
267,0.3904765079999999,0.423285134,0.486238532,0.5286423920000001,0.852982962,0.5363251056
268,0.419000705,0.426897569,0.532110092,0.6607671860000001,0.736728232,0.5551007568
269,0.443185661,0.5350720379999999,0.541284404,0.540277033,0.8338662840000001,0.5787370839999999
270,0.330686254,0.555248505,0.4220183489999999,0.537150351,0.776455395,0.5243117708
271,0.340564036,0.468745537,0.52293578,0.559672897,0.825854871,0.5435546241999999
272,0.443185661,0.5350720379999999,0.541284404,0.540277033,0.8338662840000001,0.5787370839999999
273,0.434497387,0.615881155,0.568807339,0.569525651,0.809985834,0.5997394732
274,0.2471543939999999,0.302986457,0.568807339,0.689581978,0.903162743,0.5423385822
275,0.480998327,0.5115732479999999,0.532110092,0.708634271,0.817811718,0.6102255311999999
276,0.431386266,0.3498965739999999,0.642201835,0.7043332109999999,0.683363431,0.5622362634
277,0.257924334,0.4613004639999999,0.36397175,0.687786582,0.911855238,0.5365676735999999
278,0.491704064,0.622417853,0.4678899079999999,0.69113026,0.809322055,0.6164928279999999
279,0.589306728,0.529777892,0.607771019,0.460524197,0.726879554,0.5828518779999999
280,0.374769052,0.420015994,0.5504587160000001,0.593200643,0.8148612159999999,0.5506611242
281,0.463356783,0.49005373,0.577981651,0.619070957,0.80713935,0.5915204942
282,0.443185661,0.5350720379999999,0.541284404,0.540277033,0.8338662840000001,0.5787370839999999
283,0.55996963,0.553143604,0.52293578,0.542434669,0.8085691290000001,0.5974105624
284,0.533616405,0.564788129,0.504587156,0.6832106090000001,0.7712154940000001,0.6114835586
285,0.297291308,0.640569285,0.458715596,0.668304853,0.805827352,0.5741416788
286,0.275478681,0.481215651,0.545949371,0.326222322,0.768756738,0.47952455260000004
287,0.4303671639999999,0.543899515,0.449541284,0.6415338939999999,0.817128889,0.5764941492
288,0.188057411,0.48233351,0.532043553,0.350701206,0.834694466,0.47756602919999996
289,0.471290685,0.516679959,0.746645185,0.2286220139999999,0.7234202540000001,0.5373316194
290,0.422156615,0.429090243,0.5504587160000001,0.519938583,0.830565428,0.550441917
291,0.2421222519999999,0.651049447,0.366972477,0.42062775,0.870192748,0.5101929347999999
292,0.4042327429999999,0.54138598,0.431192661,0.630190006,0.871835603,0.5757673985999999
293,0.421926202,0.615021886,0.431192661,0.5207289429999999,0.800488064,0.5578715512
294,0.414844503,0.43601995,0.514556722,0.329864773,0.7864732870000001,0.496351847
295,0.443185661,0.5350720379999999,0.541284404,0.540277033,0.8338662840000001,0.5787370839999999
296,0.443185661,0.5350720379999999,0.541284404,0.540277033,0.8338662840000001,0.5787370839999999
297,0.365339915,0.504360724,0.661915111,0.344943771,0.820547032,0.5394213106
298,0.303412311,0.523269209,0.390663,0.458773109,0.824443536,0.500112233
299,0.206576505,0.544888802,0.587155963,0.6305680579999999,0.829163788,0.5596706231999999
300,0.228693763,0.43871941,0.486238532,0.545482832,0.816725195,0.5031719464
301,0.397017881,0.60976887,0.486238532,0.505977551,0.88599838,0.5770002428
302,0.349726712,0.442612757,0.4954128439999999,0.583066159,0.807057468,0.5355751879999999
303,0.33791315,0.50539214,0.47706422,0.620521196,0.816491066,0.5514763543999999
304,0.3805589829999999,0.523099054,0.440366973,0.553718544,0.886625898,0.5568738904
305,0.382972876,0.536258153,0.596330275,0.850059702,0.881633833,0.6494509678000001
306,0.309634225,0.482476141,0.302752294,0.7112942179999999,0.8617331090000001,0.5335779974
307,0.501995166,0.493225611,0.52293578,0.769326973,0.7332309840000001,0.6041429028
308,0.3767112589999999,0.466291062,0.554220017,0.522789405,0.8579239670000001,0.555587142
309,0.50161921,0.277936858,0.486238532,0.775775158,0.892464989,0.5868069494
310,0.416953565,0.56913223,0.429800211,0.372346217,0.900709254,0.5377882954000001
311,0.48685121,0.4622457929999999,0.5596330279999999,0.552097142,0.840764767,0.580318388
312,0.2513797889999999,0.522788781,0.47288502,0.30379074,0.641207875,0.438410441
313,0.3618076289999999,0.609048455,0.440366973,0.471548517,0.7382715129999999,0.5242086174
314,0.178568768,0.538160637,0.4678899079999999,0.718427038,0.859534597,0.5525161896
315,0.404837943,0.421802468,0.596330275,0.6972901990000001,0.8093819729999999,0.5859285716
316,0.4875661289999999,0.681381756,0.587155963,0.540293289,0.7730799309999999,0.6138954136
317,0.382134637,0.529327152,0.568807339,0.44342993,0.805926877,0.545925187
318,0.232686327,0.423526022,0.4220183489999999,0.5359288560000001,0.8446170390000001,0.4917553186
319,0.262875408,0.530486236,0.558963407,0.406665216,0.8588905240000001,0.5235761582
320,0.51957243,0.408906658,0.629633578,0.452978097,0.7831641090000001,0.5588509744
321,0.539242825,0.664013842,0.733944954,0.551376023,0.863249389,0.6703654066
322,0.289483971,0.591410881,0.412844037,0.61180277,0.614262159,0.5039607636000001
