,Role_Craftsman,Self_Esteem_Cont_SELevelResponsibility,Self_Esteem_Cont_SEAspirationResponsibility,Mean
31,0.0892981769999999,0.593665044,0.8353115790000001,0.5060916
32,0.31003635,0.712101676,0.861986818,0.6280416146666666
33,0.646709076,0.612115263,0.625672042,0.6281654603333333
34,0.456023028,0.860803372,0.775583664,0.6974700213333334
35,0.6881299809999999,0.697096362,0.881092667,0.7554396699999999
36,0.594362971,0.66501953,0.6426216060000001,0.634001369
37,0.601602189,0.7609764379999999,0.831649286,0.7314093043333333
38,0.128874567,0.620753185,0.754544659,0.5013908036666667
39,0.5158393,0.642548983,0.623903881,0.5940973879999999
40,0.6113234879999999,0.5506084139999999,0.696809131,0.6195803443333333
41,0.7669459809999999,0.7175583109999999,0.8111380659999999,0.7652141193333333
42,0.292882751,0.764964468,0.755431269,0.6044261626666666
43,0.367775898,0.660296647,0.8958330729999999,0.6413018726666667
44,0.431823819,0.6919263990000001,0.77737839,0.633709536
45,0.560854971,0.684173295,0.885661901,0.7102300556666666
46,0.750401529,0.619276799,0.55386065,0.6411796593333333
47,0.7261897629999999,0.640652193,0.623260655,0.6633675370000001
48,0.6906695979999999,0.759403501,0.850045795,0.7667062979999999
49,0.042371109,0.812545958,0.7624659090000001,0.5391276586666667
50,0.7190940090000001,0.611717286,0.5333434539999999,0.6213849163333334
51,0.272292517,0.6691411820000001,0.775501983,0.5723118939999999
52,0.672559666,0.6471001160000001,0.507172882,0.6089442213333333
53,0.710244035,0.606139885,0.7580124690000001,0.6914654630000001
54,0.596643441,0.7032941079999999,0.646446799,0.6487947826666667
55,0.599112572,0.647845212,0.580865223,0.6092743356666667
56,0.434815721,0.791218545,0.87427556,0.7001032753333334
57,0.539298791,0.738375132,0.76237506,0.6800163276666668
58,0.271206753,0.534297017,0.806202677,0.5372354823333333
59,0.7503331259999999,0.5912495010000001,0.608312457,0.649965028
60,0.7741797509999999,0.75627383,0.815624598,0.7820260596666667
61,0.585525607,0.710596337,0.809648378,0.7019234406666667
62,0.6526773229999999,0.61052106,0.662173095,0.6417904926666665
63,0.625958955,0.763267813,0.8322576740000001,0.740494814
64,0.193770656,0.769277067,0.818694459,0.5939140606666666
65,0.141252965,0.7916397890000001,0.744731713,0.5592081556666667
66,0.684461187,0.701713279,0.769803637,0.7186593676666666
67,0.41259163,0.660527305,0.798529333,0.623882756
68,0.457904947,0.71099622,0.813029129,0.660643432
69,0.283776638,0.7207474420000001,0.8955295329999999,0.6333512043333334
70,0.2305648019999999,0.780437637,0.74680348,0.5859353063333334
71,0.081671888,0.702439521,0.598941682,0.46101769699999995
72,0.589409385,0.422194847,0.757372378,0.58965887
73,0.0,0.712384378,0.594192881,0.435525753
74,0.0,0.712384378,0.594192881,0.435525753
75,0.254083047,0.769143534,0.8393537659999999,0.6208601156666667
76,0.278373465,0.7546342979999999,0.794898619,0.6093021273333333
77,0.369837806,0.68767524,0.637874528,0.5651291913333333
78,0.506619384,0.547724821,0.689342916,0.5812290403333333
79,0.355806104,0.416533359,0.8264081,0.5329158543333333
80,0.162686851,0.540888047,0.771658831,0.4917445763333334
81,0.563283114,0.548146351,0.822933714,0.6447877263333334
82,0.527638071,0.781453315,0.723209179,0.6774335216666666
83,0.479625071,0.670858539,0.835474515,0.6619860416666666
84,0.463516424,0.594307687,0.472806215,0.5102101086666666
85,0.338201437,0.725612175,0.871554782,0.6451227979999999
86,0.388745393,0.7822941109999999,0.832346747,0.6677954169999999
87,0.310170252,0.801677333,0.665334523,0.592394036
88,0.266959732,0.7268734729999999,0.80251625,0.5987831516666667
89,0.452195685,0.7556637959999999,0.7571557640000001,0.6550050816666667
90,0.755956575,0.714647887,0.786533422,0.7523792946666666
91,0.202115254,0.716256158,0.806991461,0.5751209576666666
92,0.474040719,0.6840581040000001,0.833512125,0.663870316
93,0.201147573,0.653281322,0.8240099,0.5594795983333333
94,0.577264025,0.78848601,0.939402793,0.7683842759999999
95,0.5606705270000001,0.772998443,0.813306523,0.7156584976666668
96,0.1978523469999999,0.7350990009999999,0.755994886,0.562982078
97,0.323268468,0.730256373,0.7842386790000001,0.6125878400000001
98,0.621397113,0.5998201160000001,0.6759696740000001,0.6323956343333333
99,0.1386525519999999,0.5906019020000001,0.7309282420000001,0.48672756533333333
100,0.392109018,0.75121905,0.717165006,0.6201643579999999
101,0.34777487,0.7215675559999999,0.751074518,0.606805648
102,0.519199406,0.640539944,0.559621454,0.573120268
103,0.6327682029999999,0.613998972,0.621967629,0.6229116013333333
104,0.311246613,0.588544588,0.634827365,0.511539522
105,0.369437041,0.706923097,0.879592259,0.6519841323333334
106,0.559304727,0.618260826,0.694639088,0.6240682136666666
107,0.292959348,0.752291677,0.722738965,0.5893299966666666
108,0.636006217,0.718274037,0.8101629,0.7214810513333334
109,0.708855813,0.651289081,0.700610482,0.6869184586666667
110,0.53350354,0.689774562,0.7885166690000001,0.670598257
111,0.312894376,0.668241147,0.797045123,0.592726882
112,0.589537799,0.784909877,0.770077219,0.7148416316666667
113,0.146446881,0.67158153,0.805911835,0.5413134153333333
114,0.336399796,0.765144988,0.722542508,0.6080290973333332
115,0.394067391,0.690387633,0.843249639,0.642568221
116,0.225284409,0.633408967,0.7849530720000001,0.5478821493333333
117,0.587390136,0.717728198,0.7409833790000001,0.6820339043333333
118,0.737230643,0.6272646479999999,0.685688836,0.6833947089999999
119,0.733926692,0.742696362,0.7955632159999999,0.7573954233333332
120,0.8236875140000001,0.4878926529999999,0.510230447,0.6072702046666666
121,0.781090134,0.552342737,0.608431445,0.6472881053333334
122,0.540016686,0.7447110459999999,0.602193445,0.6289737256666666
123,0.337935441,0.8410352329999999,0.830147193,0.6697059556666666
124,0.4802943079999999,0.75722464,0.8070762029999999,0.6815317169999999
125,0.514609454,0.6687883170000001,0.8020704259999999,0.6618227323333333
126,0.46720399,0.609591158,0.632459993,0.5697517136666667
127,0.382033895,0.7245054,0.79551208,0.634017125
128,0.1050594419999999,0.607287625,0.75951063,0.4906192323333333
129,0.495560807,0.6914518190000001,0.707161137,0.6313912543333333
130,0.6546359310000001,0.474245774,0.732149477,0.6203437273333333
131,0.5359000079999999,0.452718579,0.6867848259999999,0.5584678043333332
132,0.34244314,0.632608932,0.732897644,0.569316572
133,0.5709358139999999,0.7223552240000001,0.791630595,0.6949738776666666
134,0.304447683,0.667129584,0.6743872479999999,0.5486548383333333
135,0.755938885,0.635872974,0.6856027729999999,0.692471544
136,0.742135945,0.622378975,0.6856027729999999,0.6833725643333333
137,0.4947442729999999,0.7219120490000001,0.83957349,0.6854099373333332
138,0.735822883,0.5892057820000001,0.662848762,0.662625809
139,0.067246194,0.740596002,0.817293747,0.5417119810000001
140,0.612741919,0.6662002779999999,0.571093036,0.616678411
141,0.646663364,0.561305907,0.804855102,0.6709414576666667
142,0.441398167,0.783701588,0.798983511,0.674694422
143,0.175102733,0.787036263,0.634782561,0.5323071856666667
144,0.58658504,0.636085615,0.615083143,0.6125845993333333
145,0.334542533,0.618775517,0.84449803,0.5992720266666667
146,0.8723199559999999,0.396175092,0.726532735,0.6650092609999999
147,0.259908083,0.654295605,0.793796292,0.5693333266666666
148,0.531869696,0.6755719720000001,0.815130335,0.6741906676666667
149,0.3144127339999999,0.686963375,0.6913918059999999,0.5642559716666666
150,0.5432717260000001,0.594429558,0.828774022,0.6554917686666667
151,0.3352581189999999,0.734529468,0.607539336,0.5591089743333333
152,0.46100386,0.693775305,0.813029129,0.655936098
153,0.29118439,0.6923424709999999,0.823731181,0.6024193473333334
154,0.646709076,0.612115263,0.625672042,0.6281654603333333
155,0.149459483,0.6721960159999999,0.7949095070000001,0.538855002
156,0.338477481,0.636117659,0.7292636859999999,0.5679529419999999
157,0.372752474,0.697259422,0.82082423,0.6302787086666667
158,0.257804992,0.809933646,0.777895833,0.6152114903333333
159,0.4162831529999999,0.6902086009999999,0.824869955,0.6437872363333333
160,0.1401458069999999,0.695099405,0.858367702,0.564537638
161,0.245670068,0.7231386670000001,0.808517783,0.5924421726666668
162,0.2152300539999999,0.713515589,0.706974257,0.5452399666666666
163,0.46625476,0.524516324,0.56235584,0.5177089746666667
164,0.602959931,0.45037845,0.768927618,0.6074219996666667
165,0.168261523,0.781473703,0.613398062,0.5210444293333333
166,0.647138867,0.6344927810000001,0.60993055,0.6305207326666666
167,0.30408705,0.47953099,0.611631125,0.465083055
168,0.3250656839999999,0.728482431,0.616677063,0.5567417259999999
169,0.287635243,0.752291677,0.794898619,0.6116085130000001
170,0.785530823,0.711948687,0.672896857,0.723458789
171,0.7127718359999999,0.653109367,0.551505239,0.6391288139999999
172,0.107241959,0.478441707,0.718205377,0.43462968099999993
173,0.257682133,0.7317807,0.703089456,0.5641840963333333
174,0.402334629,0.618315039,0.622730338,0.5477933353333333
175,0.623361276,0.7041508679999999,0.807623034,0.711711726
176,0.574034539,0.799301345,0.8170374220000001,0.7301244353333334
177,0.470563997,0.781881023,0.837401333,0.696615451
178,0.134825367,0.515786596,0.778284335,0.47629876600000004
179,0.5422524639999999,0.6862094940000001,0.813449289,0.6806370823333333
180,0.071587711,0.7017641,0.602870825,0.4587408786666667
181,0.283049043,0.504215179,0.771440804,0.519568342
182,0.26750766,0.7393894540000001,0.8282097690000001,0.6117022943333333
183,0.428301432,0.73787843,0.713678369,0.6266194103333333
184,0.391298101,0.796249835,0.772427237,0.6533250576666667
185,0.738914967,0.617000936,0.6856027729999999,0.6805062253333333
186,0.7907431690000001,0.6341564820000001,0.6522151079999999,0.6923715863333334
187,0.213834128,0.6820868920000001,0.7629865,0.5529691733333334
188,0.642981875,0.731501064,0.67649436,0.6836590996666666
189,0.587508872,0.642158166,0.68771514,0.6391273926666666
190,0.185326028,0.650886014,0.6399995239999999,0.49207052199999995
191,0.504916355,0.6101583970000001,0.61552215,0.5768656339999999
192,0.318497198,0.741201604,0.464994278,0.5082310266666666
193,0.271026832,0.577508253,0.506353242,0.4516294423333333
194,0.42314698,0.352512239,0.7238378790000001,0.499832366
195,0.497510821,0.6395405479999999,0.582642281,0.5732312166666667
196,0.327536974,0.7302340959999999,0.825709213,0.627826761
197,0.148263497,0.709031718,0.6867694320000001,0.5146882156666667
198,0.704928709,0.632881778,0.667727108,0.6685125316666666
199,0.558012674,0.607096438,0.520100983,0.5617366983333333
200,0.578137229,0.578028246,0.7440416,0.6334023583333334
201,0.689422742,0.579902378,0.617001111,0.6287754103333333
202,0.516557945,0.564358688,0.6015919439999999,0.5608361923333333
203,0.364714922,0.7558577809999999,0.851820914,0.6574645389999999
204,0.505043724,0.791420077,0.76923498,0.6885662603333333
205,0.646709076,0.612115263,0.625672042,0.6281654603333333
206,0.522604437,0.753286942,0.612949591,0.6296136566666667
207,0.35273256,0.6723964929999999,0.7332274790000001,0.586118844
208,0.238297448,0.7467108840000001,0.864187782,0.6163987046666667
209,0.749862195,0.586981055,0.599819483,0.6455542443333333
210,0.056972666,0.550476624,0.7086192990000001,0.43868952966666663
211,0.6041523910000001,0.651892872,0.763516506,0.6731872563333333
212,0.5761324870000001,0.742025484,0.813422662,0.7105268776666668
213,0.562155337,0.680558914,0.558932729,0.6005489933333333
214,0.512183188,0.7070062779999999,0.610677455,0.6099556403333334
215,0.622596302,0.610872186,0.644992931,0.6261538063333334
216,0.471907285,0.772430893,0.71024135,0.6515265093333333
217,0.573998769,0.6623766999999999,0.61382526,0.6167335763333334
218,0.639703617,0.688639263,0.819494417,0.7159457656666667
219,0.44967843,0.630896361,0.599545648,0.5600401463333333
220,0.5773505179999999,0.760581485,0.7625744320000001,0.7001688116666666
221,0.561782887,0.754696319,0.855181546,0.7238869173333332
222,0.599726945,0.670211329,0.627224863,0.6323877123333334
223,0.646709076,0.612115263,0.625672042,0.6281654603333333
224,0.5112256789999999,0.6980772359999999,0.780971796,0.6634249036666666
225,0.289439944,0.790101287,0.761347042,0.6136294243333333
226,0.5612102170000001,0.783380964,0.783790997,0.7094607260000001
227,0.636048367,0.615166457,0.636639205,0.6292846763333334
228,0.732763266,0.64122448,0.701299239,0.6917623283333333
229,0.69907558,0.78118646,0.8169543090000001,0.7657387830000001
230,0.2430278689999999,0.7343319420000001,0.746868158,0.5747426563333332
231,0.773124681,0.8279811690000001,0.7906740290000001,0.7972599596666669
232,0.7339685690000001,0.690195023,0.613075762,0.6790797846666669
233,0.5110868679999999,0.7476806840000001,0.7629122629999999,0.6738932716666667
234,0.646709076,0.612115263,0.625672042,0.6281654603333333
235,0.430857452,0.647202044,0.6494028239999999,0.5758207733333333
236,0.646709076,0.612115263,0.625672042,0.6281654603333333
237,0.646709076,0.612115263,0.625672042,0.6281654603333333
238,0.502920186,0.605361288,0.717847717,0.6087097303333334
239,0.6066608379999999,0.56355311,0.6184756339999999,0.5962298606666666
240,0.41606274,0.671261689,0.57996942,0.5557646163333333
241,0.5184634570000001,0.6439717079999999,0.561779495,0.57473822
242,0.573941687,0.640480171,0.6881798259999999,0.6342005613333334
243,0.751032835,0.7238207609999999,0.807656259,0.7608366183333333
244,0.899276727,0.6822302240000001,0.747110371,0.7762057740000001
245,0.786963752,0.7495859909999999,0.78983108,0.7754602743333333
246,0.44756448,0.5762152779999999,0.8897918020000001,0.6378571866666666
247,0.646709076,0.612115263,0.625672042,0.6281654603333333
248,0.646709076,0.612115263,0.625672042,0.6281654603333333
249,0.054939267,0.6932332520000001,0.81882471,0.5223324096666667
250,0.397084591,0.648170299,0.5717749839999999,0.539009958
251,0.794943561,0.5558851370000001,0.608759523,0.6531960736666667
252,0.5842879089999999,0.7553227290000001,0.631704167,0.657104935
253,0.513742316,0.673873251,0.7078114999999999,0.6318090223333334
254,0.683350173,0.499198155,0.580993264,0.5878471973333333
255,0.590071538,0.670540464,0.602969787,0.6211939296666666
256,0.646709076,0.612115263,0.625672042,0.6281654603333333
257,0.470909545,0.636404987,0.682340237,0.5965515896666667
258,0.563247253,0.617081387,0.752364312,0.644230984
259,0.202342042,0.64675719,0.7854117190000001,0.5448369836666667
260,0.672035925,0.831446742,0.8173824209999999,0.7736216960000001
261,0.193963261,0.707866083,0.802556943,0.5681287623333334
262,0.71466863,0.6237418229999999,0.5197584239999999,0.6193896256666666
263,0.646709076,0.612115263,0.625672042,0.6281654603333333
264,0.456188152,0.606050078,0.736066117,0.5994347823333334
265,0.262666563,0.650990493,0.7128688479999999,0.5421753013333334
266,0.6893315440000001,0.65411994,0.538538484,0.6273299893333334
267,0.318188068,0.640408428,0.7651378409999999,0.5745781123333332
268,0.61907631,0.74595864,0.795629282,0.7202214106666668
269,0.454407599,0.6748398840000001,0.813029129,0.6474255373333334
270,0.107021505,0.73615671,0.759242097,0.534140104
271,0.076932653,0.7822613279999999,0.834515929,0.56456997
272,0.454407599,0.6748398840000001,0.813029129,0.6474255373333334
273,0.380904796,0.7504365940000001,0.7380043209999999,0.6231152369999999
274,0.716435176,0.7174449479999999,0.7958492509999999,0.7432431249999999
275,0.606755022,0.771091084,0.803556486,0.7271341973333333
276,0.4775830689999999,0.703006068,0.79248133,0.6576901556666667
277,0.3985212999999999,0.705640459,0.672714826,0.592292195
278,0.35099257,0.73771652,0.792532825,0.6270806383333333
279,0.475425137,0.608206116,0.646904315,0.5768451893333334
280,0.350682427,0.7692969070000001,0.782230091,0.6340698083333334
281,0.558079282,0.732835507,0.786200273,0.6923716873333333
282,0.454407599,0.6748398840000001,0.813029129,0.6474255373333334
283,0.31953669,0.6735882259999999,0.874423354,0.62251609
284,0.276239807,0.6960495059999999,0.765491435,0.5792602493333333
285,0.507849129,0.620683698,0.77876583,0.635766219
286,0.750984792,0.6274146070000001,0.685688836,0.6880294116666666
287,0.409058333,0.7165227409999999,0.70974881,0.611776628
288,0.59888725,0.5820956039999999,0.615651844,0.5988782326666665
289,0.7244842020000001,0.624968438,0.633619491,0.6610240436666667
290,0.646263679,0.7760808990000001,0.787839615,0.7367280643333333
291,0.167607083,0.491471356,0.7270948709999999,0.4620577699999999
292,0.355899174,0.7653124720000001,0.7303607529999999,0.6171907996666667
293,0.29605331,0.721745985,0.855672372,0.6244905556666667
294,0.646709076,0.612115263,0.625672042,0.6281654603333333
295,0.454407599,0.6748398840000001,0.813029129,0.6474255373333334
296,0.454407599,0.6748398840000001,0.813029129,0.6474255373333334
297,0.686996762,0.6477557979999999,0.614365846,0.6497061353333334
298,0.358119072,0.67727913,0.579827801,0.5384086676666666
299,0.690866029,0.75693167,0.8265448809999999,0.7581141933333333
300,0.571925157,0.6885839220000001,0.8393635909999999,0.6999575566666666
301,0.167538837,0.596746111,0.763924022,0.50940299
302,0.416056484,0.723140033,0.780366592,0.6398543696666666
303,0.32271366,0.6854935790000001,0.760121235,0.5894428246666666
304,0.227908119,0.7538747029999999,0.79341859,0.591733804
305,0.6995372190000001,0.7628210390000001,0.8415396509999999,0.7679659696666666
306,0.235740703,0.742143322,0.828841652,0.6022418923333334
307,0.378886762,0.737063812,0.828151486,0.64803402
308,0.560868711,0.649749908,0.621273668,0.6106307623333332
309,0.504280713,0.6619841160000001,0.7433796029999999,0.636548144
310,0.341664692,0.73259984,0.552958787,0.542407773
311,0.553344075,0.7088014,0.817448139,0.6931978713333334
312,0.548216047,0.6498365229999999,0.600005745,0.5993527716666667
313,0.376129936,0.725577577,0.84323503,0.648314181
314,0.6364323789999999,0.708910473,0.7545646859999999,0.6999691793333334
315,0.697676017,0.7260391209999999,0.781583114,0.7350994173333333
316,0.53340645,0.767561174,0.759479728,0.6868157840000001
317,0.304906165,0.665122731,0.511264565,0.493764487
318,0.31427127,0.691896906,0.752785568,0.5863179146666667
319,0.642916545,0.621289045,0.683287029,0.6491642063333334
320,0.4408541279999999,0.744090173,0.504569921,0.5631714073333333
321,0.127145338,0.671850205,0.7020631970000001,0.5003529133333333
322,0.3868056479999999,0.685646752,0.8457503000000001,0.6394009
323,0.116709483,0.6808957059999999,0.739456615,0.5123539346666667
324,0.4215847179999999,0.338086587,0.6177081999999999,0.45912650166666663
325,0.3777945729999999,0.69403047,0.6735604759999999,0.5817951729999998
326,0.668451099,0.610946487,0.643798104,0.64106523
327,0.505785927,0.423617591,0.825551895,0.5849851376666667
328,0.399301887,0.6531520510000001,0.639470405,0.5639747810000001
329,0.454407599,0.6748398840000001,0.813029129,0.6474255373333334
330,0.383060272,0.685413492,0.7795419170000001,0.616005227
331,0.459549528,0.757060919,0.741909933,0.6528401266666667
332,0.143251143,0.7586131420000001,0.7104921759999999,0.5374521536666667
333,0.537842713,0.584723559,0.611111407,0.5778925596666666
334,0.38230917,0.474032205,0.819711665,0.5586843466666667
335,0.473819135,0.696563336,0.648075539,0.6061526700000001
336,0.508324679,0.790486435,0.808610462,0.7024738586666667
337,0.646709076,0.612115263,0.625672042,0.6281654603333333
338,0.701384452,0.782463547,0.79168036,0.758509453
339,0.489251011,0.3962612129999999,0.811404487,0.5656389036666667
340,0.598328,0.649273046,0.689925562,0.6458422026666667
341,0.20659749,0.7283727590000001,0.751832638,0.562267629
342,0.485353256,0.7372376620000001,0.802520043,0.675036987
343,0.646709076,0.612115263,0.625672042,0.6281654603333333
344,0.750984792,0.6274146070000001,0.685688836,0.6880294116666666
345,0.7058579770000001,0.617889182,0.55386065,0.6258692696666667
346,0.490120521,0.720855525,0.7846909679999999,0.665222338
347,0.642831273,0.784667885,0.598926674,0.6754752773333332
348,0.465777169,0.459633911,0.774141891,0.566517657
349,0.5341038379999999,0.7567569259999999,0.781011494,0.690624086
350,0.488542426,0.7677107790000001,0.8395154570000001,0.6985895540000001
351,0.431532931,0.72415705,0.808549567,0.654746516
352,0.5363963620000001,0.731129774,0.751821643,0.6731159263333334
353,0.502061048,0.720121265,0.749092419,0.6570915773333333
354,0.750984792,0.6274146070000001,0.685688836,0.6880294116666666
355,0.743276798,0.5614607970000001,0.5594962720000001,0.6214112890000001
356,0.50001583,0.5042211560000001,0.6192854879999999,0.541174158
357,0.667434094,0.676647777,0.564770781,0.6362842173333333
358,0.644236726,0.6496149760000001,0.582928242,0.6255933146666667
359,0.266720738,0.482065711,0.725118112,0.4913015203333333
360,0.629433751,0.751276945,0.7775031059999999,0.7194046006666666
361,0.545382976,0.6051119110000001,0.648095973,0.5995302866666666
362,0.445063814,0.6863383820000001,0.643457176,0.5916197906666666
363,0.200880675,0.3869035999999999,0.545182953,0.3776557426666667
364,0.712112561,0.587335514,0.580419757,0.6266226106666667
365,0.313570328,0.72760616,0.758569367,0.599915285
366,0.575657737,0.7094228029999999,0.854759432,0.7132799906666666
367,0.700452099,0.657526236,0.820852908,0.7262770810000001
368,0.6745873859999999,0.855923049,0.640180584,0.723563673
369,0.4445823,0.6886142270000001,0.8144885709999999,0.649228366
370,0.646709076,0.612115263,0.625672042,0.6281654603333333
371,0.363199754,0.700007206,0.736591993,0.5999329843333333
372,0.53138303,0.637278282,0.671336907,0.6133327396666667
373,0.5673270579999999,0.384459575,0.761291464,0.5710260323333333
374,0.2718314,0.725506717,0.734815606,0.5773845743333333
375,0.498881877,0.698483101,0.7015826609999999,0.6329825463333333
376,0.286371801,0.7548654140000001,0.852994258,0.631410491
377,0.7292735709999999,0.548682361,0.8300361829999999,0.7026640383333332
378,0.749374471,0.732681206,0.795986256,0.759347311
379,0.1754747489999999,0.641301331,0.7373498559999999,0.5180419786666666
380,0.79198657,0.6218695679999999,0.661934014,0.6919300506666666
381,0.623994797,0.6063417489999999,0.635130972,0.621822506
382,0.646709076,0.612115263,0.625672042,0.6281654603333333
383,0.670977878,0.691437181,0.664789089,0.675734716
384,0.53698696,0.670642308,0.622914609,0.6101812923333333
385,0.3693804089999999,0.732971477,0.871554782,0.6579688893333333
386,0.5246943270000001,0.663152246,0.653553473,0.6138000153333333
387,0.70429139,0.596457869,0.538538484,0.6130959143333333
388,0.032089851,0.7132838709999999,0.7160770590000001,0.4871502603333333
389,0.14221729,0.613653722,0.742100895,0.49932396900000003
390,0.37930887,0.59628032,0.87552221,0.6170371333333333
391,0.589573328,0.680033675,0.614371801,0.6279929346666666
392,0.5893798029999999,0.436642252,0.7808059940000001,0.6022760163333333
393,0.079455281,0.7215386840000001,0.7471267420000001,0.5160402356666668
394,0.696867065,0.591267697,0.573530153,0.6205549716666666
395,0.646709076,0.612115263,0.625672042,0.6281654603333333
396,0.128720359,0.629752345,0.71767004,0.4920475813333334
397,0.384846236,0.6970179879999999,0.843018433,0.6416275523333334
398,0.542298081,0.633594532,0.690152494,0.6220150356666667
399,0.536069892,0.7698238359999999,0.814652143,0.7068486236666667
400,0.499855222,0.5225924160000001,0.868792152,0.6304132633333334
401,0.49641954,0.6772393879999999,0.455747116,0.543135348
402,0.439270277,0.7471881029999999,0.841742932,0.676067104
403,0.206162655,0.554225807,0.7526211890000001,0.5043365503333334
404,0.6028784079999999,0.691514117,0.731319541,0.6752373553333332
405,0.3560337939999999,0.7302782059999999,0.7816131,0.6226417
406,0.233367835,0.797968717,0.654679451,0.5620053343333333
407,0.646709076,0.612115263,0.625672042,0.6281654603333333
408,0.646709076,0.612115263,0.625672042,0.6281654603333333
409,0.69666578,0.738435284,0.801923011,0.7456746916666667
410,0.355039056,0.515113185,0.777569315,0.5492405186666667
411,0.44500213,0.7160317709999999,0.719947694,0.626993865
412,0.064460602,0.68176656,0.828457573,0.5248949116666667
413,0.646709076,0.612115263,0.625672042,0.6281654603333333
414,0.567218865,0.761060382,0.620660754,0.649646667
415,0.350360431,0.75375241,0.860710476,0.6549411056666666
416,0.646709076,0.612115263,0.625672042,0.6281654603333333
417,0.216534222,0.757488717,0.797295017,0.5904393186666667
418,0.3087730469999999,0.689423537,0.7924716190000001,0.596889401
419,0.235448682,0.767866231,0.81240804,0.6052409843333333
420,0.454407599,0.6748398840000001,0.813029129,0.6474255373333334
421,0.5569105360000001,0.719378436,0.524986264,0.6004250786666667
422,0.646709076,0.612115263,0.625672042,0.6281654603333333
423,0.649462364,0.602957841,0.8222033040000001,0.6915411696666668
424,0.14109816,0.537695168,0.71621085,0.46500139266666657
425,0.646709076,0.612115263,0.625672042,0.6281654603333333
426,0.646709076,0.612115263,0.625672042,0.6281654603333333
427,0.646709076,0.612115263,0.625672042,0.6281654603333333
428,0.646709076,0.612115263,0.625672042,0.6281654603333333
429,0.492336778,0.7517103559999999,0.872296563,0.705447899
430,0.646709076,0.612115263,0.625672042,0.6281654603333333
431,0.454407599,0.6748398840000001,0.813029129,0.6474255373333334
432,0.1907457169999999,0.722939872,0.7537044970000001,0.5557966953333333
433,0.686711922,0.610811494,0.564827814,0.6207837433333333
434,0.646709076,0.612115263,0.625672042,0.6281654603333333
435,0.646709076,0.612115263,0.625672042,0.6281654603333333
436,0.646709076,0.612115263,0.625672042,0.6281654603333333
437,0.048855543,0.7045736890000001,0.7868514,0.5134268773333334
438,0.5395470520000001,0.377384285,0.618831177,0.511920838
439,0.646709076,0.612115263,0.625672042,0.6281654603333333
440,0.646709076,0.612115263,0.625672042,0.6281654603333333
441,0.614454136,0.597704069,0.544171152,0.5854431189999999
442,0.454407599,0.6748398840000001,0.813029129,0.6474255373333334
443,0.646709076,0.612115263,0.625672042,0.6281654603333333
444,0.646709076,0.612115263,0.625672042,0.6281654603333333
445,0.646709076,0.612115263,0.625672042,0.6281654603333333
446,0.646709076,0.612115263,0.625672042,0.6281654603333333
447,0.5818186320000001,0.764585872,0.662269009,0.6695578376666668
448,0.646709076,0.612115263,0.625672042,0.6281654603333333
449,0.750047327,0.670038208,0.596793409,0.6722929813333334
450,0.646709076,0.612115263,0.625672042,0.6281654603333333
451,0.092628638,0.6994457140000001,0.759845833,0.5173067283333334
452,0.37523821,0.493009773,0.737846772,0.5353649183333333
453,0.646709076,0.612115263,0.625672042,0.6281654603333333
454,0.655037456,0.746764654,0.810918631,0.7375735803333333
455,0.4361391129999999,0.457896898,0.6560398620000001,0.5166919576666666
