,Role_Inspector,Self_Esteem_Cont_SEAspirationAppearance,Character_Facet_Cont_SelfDiscipline,Self_Esteem_Cont_SEDiscrepancyIntelligence,Mean
144,0.364593436,0.746455385,0.4096500879999999,0.302517945,0.4558042135
145,0.468675611,0.710238313,0.378739846,0.468627419,0.50657029725
146,0.4896110829999999,0.629235973,0.256193954,0.483651781,0.46467319775
147,0.288774039,0.7016010779999999,0.62772093,0.473522166,0.52290455325
148,0.561796336,0.657696461,0.271868896,0.462390515,0.488438052
149,0.422310606,0.702733527,0.523110695,0.471836272,0.529997775
150,0.605350382,0.7304799670000001,0.369870054,0.518141203,0.5559604015
151,0.558861127,0.754609616,0.514860958,0.480063659,0.5770988399999999
152,0.456572097,0.7210475679999999,0.512437285,0.493503714,0.545890166
153,0.371702912,0.7749933809999999,0.7077833859999999,0.552022789,0.601625617
154,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
155,0.323152557,0.727432923,0.617976108,0.4737063179999999,0.5355669765000001
156,0.510462282,0.669089856,0.610577194,0.4803796879999999,0.567627255
157,0.617923552,0.585266318,0.402489073,0.472601679,0.5195701555
158,0.411744026,0.6501197,0.489617112,0.4921348479999999,0.5109039215
159,0.55379685,0.5838122060000001,0.594665181,0.484573185,0.5542118555
160,0.245549457,0.7073441770000001,0.478777379,0.508604745,0.4850689395
161,0.482207602,0.788972036,0.562794095,0.488937535,0.580727817
162,0.353863345,0.627845612,0.635503241,0.503959366,0.530292891
163,0.225111731,0.813911513,0.34688274,0.399098341,0.44625108125
164,0.4957605439999999,0.7343369829999999,0.436105915,0.480395217,0.53664966475
165,0.333491133,0.662798834,0.624346087,0.489439311,0.52751884125
166,0.5431253,0.8683717559999999,0.4067503229999999,0.350931719,0.5422947745
167,0.493973106,0.697372505,0.543980534,0.501864812,0.55929773925
168,0.398771572,0.864252625,0.551413419,0.314417505,0.53221378025
169,0.395024324,0.684621933,0.5194954620000001,0.484321861,0.520865895
170,0.637378908,0.848167676,0.1933956489999999,0.313526725,0.4981172395
171,0.500523404,0.645421379,0.457955517,0.481447656,0.521336989
172,0.314013525,0.57947682,0.5856959820000001,0.505263895,0.4961125555
173,0.40126225,0.723679917,0.535217023,0.495314364,0.5388683885
174,0.4248437089999999,0.7537237179999999,0.499809024,0.44812469,0.53162528525
175,0.572602999,0.495955881,0.396830918,0.461503434,0.48172330799999996
176,0.597046061,0.70206562,0.470569456,0.459788316,0.5573673632499999
177,0.535229505,0.637889946,0.459910446,0.4774957689999999,0.5276314165
178,0.25673612,0.7104151870000001,0.566849785,0.492399992,0.506600271
179,0.420462368,0.642526936,0.3146439219999999,0.4730433089999999,0.46266913374999996
180,0.26793511,0.635022608,0.627896746,0.4806836439999999,0.502884527
181,0.520203051,0.595348784,0.57395143,0.492652738,0.54553900075
182,0.403079869,0.609003125,0.568909659,0.527216511,0.527052291
183,0.551113455,0.563632803,0.496291717,0.469809194,0.52021179225
184,0.411774719,0.680907594,0.6386909239999999,0.481650068,0.55325582625
185,0.710014424,0.854363656,0.3635762939999999,0.319691254,0.561911407
186,0.667799199,0.757214767,0.09485424,0.426621753,0.48662248975
187,0.299589241,0.695421616,0.635483499,0.507423407,0.53447944075
188,0.708181263,0.782671227,0.506398046,0.366212544,0.5908657700000001
189,0.647527228,0.8665866,0.387951775,0.282752242,0.54620446125
190,0.293676229,0.71530646,0.6371856579999999,0.498020127,0.5360471185
191,0.791625991,0.861922175,0.418803436,0.429911734,0.625565834
192,0.377173295,0.7473353770000001,0.634648287,0.482980299,0.5605343145
193,0.479165171,0.7020728940000001,0.447150599,0.3855295589999999,0.50347955575
194,0.442658814,0.6923513720000001,0.4893903779999999,0.470339395,0.52368498975
195,0.211663285,0.859777688,0.3909623129999999,0.375155468,0.4593896885
196,0.462817794,0.6991091559999999,0.445188794,0.500976261,0.5270230012499999
197,0.358223762,0.61841528,0.431794071,0.477600915,0.471508507
198,0.588529269,0.886179273,0.380151597,0.3776956589999999,0.5581389495
199,0.573780866,0.816018555,0.514942391,0.278104093,0.54571147625
200,0.454886591,0.681849693,0.520132406,0.481618962,0.5346219130000001
201,0.328711954,0.8107665629999999,0.503280753,0.337358944,0.4950295535
202,0.555003977,0.8451522229999999,0.198261583,0.426968544,0.50634658175
203,0.563485055,0.651395637,0.442113957,0.54547481,0.55061736475
204,0.4153677189999999,0.6892365640000001,0.35096455,0.519285572,0.49371360125
205,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
206,0.738088541,0.736950586,0.349287178,0.312309162,0.53415886675
207,0.622162306,0.69902317,0.530605811,0.468993612,0.5801962247500001
208,0.424865494,0.679674305,0.669104324,0.482134854,0.56394474425
209,0.510064042,0.647516697,0.263986576,0.308671166,0.43255962025000005
210,0.266079913,0.62073186,0.630355381,0.494297405,0.50286613975
211,0.53437374,0.739999654,0.4232550639999999,0.485025902,0.54566359
212,0.5578909439999999,0.667383986,0.591936389,0.481197373,0.5746021729999999
213,0.512510145,0.855663657,0.46264657,0.302318966,0.5332848345
214,0.6516566570000001,0.682571864,0.5298057420000001,0.30975081,0.5434462682500001
215,0.586822493,0.7175603540000001,0.573391384,0.349252296,0.55675663175
216,0.465127754,0.720792977,0.423160061,0.395172277,0.5010632672499999
217,0.757802265,0.7748091159999999,0.269026641,0.294988139,0.5241565402499999
218,0.547751257,0.5986301279999999,0.383640839,0.483998088,0.503505078
219,0.509788554,0.893217125,0.35219482,0.3401511,0.5238378997500001
220,0.580428911,0.69061832,0.394998474,0.473952314,0.53499950475
221,0.534429328,0.698631828,0.313922394,0.469404591,0.50409703525
222,0.6802559990000001,0.790629591,0.358951615,0.304839271,0.533669119
223,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
224,0.5029402620000001,0.490750447,0.500445609,0.521508135,0.50391111325
225,0.351352185,0.687771426,0.603039349,0.478081002,0.5300609905
226,0.526527434,0.545001385,0.627861682,0.533494545,0.5582212615000001
227,0.709912366,0.867881971,0.322096336,0.3454436629999999,0.5613335839999999
228,0.643804305,0.883818145,0.311002161,0.325237375,0.5409654965
229,0.58073232,0.692606728,0.379562766,0.479478317,0.53309503275
230,0.499851189,0.7141564009999999,0.70881187,0.481622992,0.601110613
231,0.4605739929999999,0.552893915,0.355961109,0.467717272,0.45928657224999997
232,0.543025126,0.756339277,0.39874781,0.331009095,0.5072803269999999
233,0.520012004,0.749347828,0.4784675889999999,0.489578309,0.5593514325
234,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
235,0.442253073,0.8210358759999999,0.4767455129999999,0.291717811,0.5079380682499999
236,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
237,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
238,0.476069485,0.673394798,0.16279392,0.36218369,0.41861047324999995
239,0.614102891,0.8260745859999999,0.439206942,0.31756154,0.54923648975
240,0.678325684,0.7389837290000001,0.595304635,0.297408813,0.57750571525
241,0.6433481670000001,0.864980225,0.386458149,0.349972582,0.56118978075
242,0.8922234729999999,0.818315212,0.414128557,0.264953132,0.5974050935
243,0.564476325,0.640171994,0.569118282,0.427290257,0.5502642145
244,0.5770706999999999,0.852951296,0.4882536529999999,0.340064693,0.5645850854999999
245,0.429171987,0.700714721,0.252008846,0.4626816479999999,0.4611443005
246,0.313802834,0.571549758,0.4676593679999999,0.48867642,0.460422095
247,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
248,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
249,0.272297435,0.5927866479999999,0.703658364,0.498340364,0.51677070275
250,0.19988231,0.895547814,0.295019688,0.367429891,0.43946992575
251,0.689093202,0.790066607,0.412133547,0.296663444,0.5469892000000001
252,0.521790521,0.8563378759999999,0.397938694,0.288380888,0.5161119947499999
253,0.734376235,0.783401874,0.34786886,0.444631551,0.57756963
254,0.420179728,0.897315607,0.3993267139999999,0.367698792,0.52113021025
255,0.70348011,0.825128911,0.323004803,0.490950335,0.5856410397499999
256,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
257,0.386585215,0.768960207,0.255037197,0.3425227279999999,0.43827633674999994
258,0.820709065,0.8072808109999999,0.299561357,0.344401729,0.5679882405
259,0.347441497,0.6947392379999999,0.485379109,0.505934737,0.50837364525
260,0.51308972,0.7184973000000001,0.409385615,0.467333701,0.527076584
261,0.407442963,0.686747552,0.730333482,0.435378776,0.56497569325
262,0.5694163000000001,0.8366985929999999,0.297696311,0.3337702369999999,0.50939536025
263,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
264,0.7560446540000001,0.758809995,0.300138436,0.298181096,0.52829354525
265,0.625175131,0.888613454,0.42052083,0.349077936,0.57084683775
266,0.639738028,0.796886433,0.404774557,0.350440673,0.54795992275
267,0.417148526,0.656786291,0.5584299,0.43839032,0.51768875925
268,0.679951422,0.76471516,0.344306006,0.476011184,0.566245943
269,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
270,0.290910701,0.523527055,0.637937102,0.496029974,0.487101208
271,0.2287257089999999,0.762147098,0.5029953629999999,0.48953619,0.49585108999999994
272,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
273,0.421189472,0.644966975,0.6666867639999999,0.506619386,0.55986564925
274,0.477065917,0.595031867,0.389159021,0.486604671,0.486965369
275,0.691999668,0.701257592,0.345613613,0.4714673729999999,0.5525845615
276,0.374832892,0.77535509,0.420471091,0.459736453,0.5075988815
277,0.7566140709999999,0.761504517,0.609704577,0.279553322,0.6018441217499999
278,0.5138598879999999,0.71717902,0.527424104,0.471284084,0.557436774
279,0.386923584,0.8997423040000001,0.096795963,0.327015801,0.427619413
280,0.402079655,0.721583854,0.5828483839999999,0.502769051,0.552320236
281,0.525494161,0.646539126,0.448316296,0.479167931,0.5248793785
282,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
283,0.450834207,0.688340483,0.509715954,0.46048642,0.527344266
284,0.41580814,0.757323587,0.5446586379999999,0.546406802,0.56604929175
285,0.611587394,0.585867688,0.448496022,0.474832171,0.53019581875
286,0.6873012620000001,0.844477802,0.353830662,0.310423894,0.549008405
287,0.540271352,0.7649808220000001,0.471690254,0.469682706,0.5616562835
288,0.485663341,0.73498571,0.37375717,0.298409211,0.47320385800000003
289,0.453082577,0.888955415,0.446652161,0.308776676,0.52436670725
290,0.646967517,0.640317704,0.459914239,0.507348236,0.563636924
291,0.40552745,0.777262795,0.737291362,0.531486438,0.61289201125
292,0.507487766,0.7649808220000001,0.4773902929999999,0.47637406,0.55655823525
293,0.516227001,0.595460191,0.5718061870000001,0.488904247,0.5430994065000001
294,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
295,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
296,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
297,0.528058821,0.8341072159999999,0.4863436779999999,0.351032085,0.54988545
298,0.54875353,0.740896675,0.608814324,0.403694348,0.57553971925
299,0.479785121,0.474011114,0.4603048879999999,0.4914588689999999,0.476389998
300,0.552325646,0.826387778,0.606684679,0.498569512,0.62099190375
301,0.308315301,0.7027339859999999,0.356328895,0.48279859,0.462544193
302,0.407559868,0.70257748,0.454510541,0.490131473,0.5136948404999999
303,0.481426202,0.63631631,0.660660947,0.4727782579999999,0.5627954292499999
304,0.390810612,0.7155592890000001,0.607188622,0.465624526,0.54479576225
305,0.567856441,0.656622587,0.404091711,0.500668758,0.53230987425
306,0.523186167,0.627367288,0.384979017,0.457116127,0.49816214974999995
307,0.45516502,0.711744493,0.365062336,0.524706175,0.514169506
308,0.577851198,0.818647717,0.5777673529999999,0.321871146,0.5740343535
309,0.545507886,0.7408473440000001,0.283652977,0.493285659,0.5158234665
310,0.555152794,0.908691592,0.365655609,0.345398016,0.54372450275
311,0.557536594,0.6352908279999999,0.44546216,0.476627256,0.5287292095
312,0.7428325490000001,0.8532816520000001,0.457551108,0.286683077,0.5850870965000001
313,0.491050899,0.7245232420000001,0.6639421560000001,0.492481721,0.5929995045
314,0.576149612,0.62117435,0.433089328,0.438117026,0.517132579
315,0.530060955,0.661834989,0.388980406,0.473321157,0.51354937675
316,0.547795471,0.6507163220000001,0.460853321,0.4834852679999999,0.5357125955
317,0.345450517,0.648025551,0.71630394,0.514431921,0.55605298225
318,0.386178606,0.746709277,0.47690274,0.495234092,0.52625617875
319,0.5157176179999999,0.926567171,0.357305208,0.312706477,0.5280741185
320,0.319723627,0.816596042,0.5723551570000001,0.407980813,0.52916390975
321,0.14014829,0.675958925,0.562732296,0.492284145,0.46778091399999994
322,0.598447912,0.640892581,0.3430939979999999,0.485366832,0.51695033075
323,0.368468177,0.655650933,0.496250129,0.509895402,0.50756616025
324,0.5381025229999999,0.815641999,0.458003971,0.469389457,0.5702844875
325,0.433519682,0.800751067,0.336196997,0.343182418,0.478412541
326,0.624528132,0.805411724,0.420476011,0.3400196,0.5476088667500001
327,0.603524451,0.63648277,0.3726875129999999,0.504174714,0.5292173619999999
328,0.24046774,0.8449006379999999,0.290677982,0.458988664,0.458758756
329,0.482940905,0.6749106709999999,0.5420431960000001,0.486564548,0.54661483
330,0.4563975839999999,0.692270669,0.447214754,0.40510192,0.5002462317499999
331,0.653372759,0.667707794,0.4537469779999999,0.496232991,0.5677651305
332,0.354214053,0.696636988,0.706600778,0.487463375,0.5612287985
333,0.503419879,0.832694555,0.423164605,0.319859917,0.519784739
334,0.58631133,0.761277586,0.357381507,0.4866529879999999,0.5479058527499999
335,0.8425836,0.808267905,0.3775036679999999,0.315273961,0.5859072834999999
336,0.485910795,0.67210344,0.5737140270000001,0.478856637,0.55264622475
337,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
338,0.4802505829999999,0.573627674,0.464182406,0.4927714179999999,0.5027080202499999
339,0.4271835879999999,0.687016231,0.4824253739999999,0.519561105,0.5290465744999999
340,0.798021271,0.8335475609999999,0.433401219,0.391325246,0.61407382425
341,0.291270804,0.71362693,0.5503123670000001,0.459317287,0.5036318470000001
342,0.5416712539999999,0.508254086,0.483255536,0.4869053779999999,0.5050215634999999
343,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
344,0.6873012620000001,0.844477802,0.353830662,0.310423894,0.549008405
345,0.662181237,0.8000625029999999,0.4041300229999999,0.363140722,0.55737862125
346,0.4844076879999999,0.743106575,0.545841305,0.480793021,0.5635371472499999
347,0.53028298,0.673163684,0.416362179,0.458089186,0.51947450725
348,0.556808439,0.668713675,0.442263906,0.516529306,0.5460788315
349,0.690531033,0.683816662,0.4290184929999999,0.464026373,0.56684814025
350,0.5603775289999999,0.652076025,0.389854417,0.4764512729999999,0.5196898109999999
351,0.543405813,0.772760566,0.466151594,0.478870625,0.5652971495
352,0.528184762,0.5942156470000001,0.4032994079999999,0.451176226,0.49421901074999997
353,0.500470697,0.681241433,0.339571835,0.47636817,0.49941303374999996
354,0.6873012620000001,0.844477802,0.353830662,0.310423894,0.549008405
355,0.485355662,0.8911440979999999,0.376184056,0.3728872929999999,0.53139277725
356,0.572130881,0.8030675190000001,0.253405388,0.282502294,0.47777652049999997
357,0.4635563789999999,0.710308067,0.465452151,0.49161629,0.53273322175
358,0.536062195,0.8068101459999999,0.477993614,0.34498762,0.54146339375
359,0.352591173,0.669506419,0.680418705,0.504778627,0.5518237309999999
360,0.660100736,0.726117353,0.512571663,0.482714972,0.595376181
361,0.519924669,0.899264889,0.291705769,0.3938250829999999,0.5261801025
362,0.588663335,0.609728199,0.438494066,0.536044847,0.54323261175
363,0.381571677,0.56080038,0.598158302,0.505129724,0.51141502075
364,0.578184368,0.8559478420000001,0.283347571,0.305774669,0.5058136125
365,0.404459458,0.77903459,0.5910384120000001,0.475344051,0.56246912775
366,0.665190511,0.4838960329999999,0.312301334,0.470195659,0.48289588425
367,0.589153287,0.7529101779999999,0.415671386,0.466703848,0.55610967475
368,0.575848433,0.7005882609999999,0.5436259170000001,0.499476022,0.57988465825
369,0.6876828009999999,0.6824606329999999,0.491334991,0.473930256,0.5838521702499999
370,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
371,0.52859062,0.706048867,0.4249062389999999,0.516923825,0.54411738775
372,0.879843265,0.812794902,0.408807514,0.271656826,0.59327562675
373,0.531188662,0.715747878,0.435116864,0.504871879,0.54673132075
374,0.51325568,0.658055215,0.60270395,0.458528954,0.55813594975
375,0.522507999,0.418912868,0.471789741,0.493359659,0.47664256675
376,0.430130241,0.6760189240000001,0.535000673,0.495306746,0.5341141460000001
377,0.614566422,0.637831371,0.236193724,0.500870193,0.4973654275
378,0.39159454,0.719339508,0.444359779,0.462204266,0.50437452325
379,0.3513097579999999,0.790295905,0.674818875,0.523656115,0.5850201632500001
380,0.415796725,0.891789615,0.519230406,0.28151685,0.527083399
381,0.7059237009999999,0.8435480209999999,0.371054522,0.376028717,0.57413874025
382,0.8088132579999999,0.8879878290000001,0.39744163,0.300208788,0.5986128762499999
383,0.499915696,0.869775767,0.345683199,0.332061357,0.51185900475
384,0.591360923,0.8740340679999999,0.575731833,0.324270939,0.59134944075
385,0.488268362,0.669516879,0.5917997110000001,0.47374505,0.5558325005
