,Role_Director,Character_Facet_Cont_SelfConsciousness,Temperament_Energetic,Character_Facet_Cont_Adventurousness,Mean
240,0.624755884,0.314832406,0.0,0.334775427,0.31859092925
241,0.408014121,0.4664391089999999,0.125,0.479948289,0.3698503797499999
242,0.646505385,0.422152632,0.125,0.476641341,0.4175748394999999
243,0.592384172,0.3657012089999999,0.125,0.425798667,0.377221012
244,0.444340685,0.620192473,0.125,0.803714835,0.49831199825
245,0.33359257,0.29655109,0.125,0.50042703,0.3138926724999999
246,0.367616514,0.401477088,0.375,0.4565785529999999,0.4001680387499999
247,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
248,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
249,0.3889440529999999,0.633670497,0.625,0.6896680909999999,0.58432066025
250,0.260632479,0.6554856170000001,0.25,0.687980123,0.46352455475
251,0.559352559,0.559262139,0.5,0.5115771960000001,0.5325479735
252,0.408955046,0.615401491,0.0,0.462269225,0.3716564405
253,0.54666805,0.347734945,0.0,0.6340084979999999,0.38210287325
254,0.3795138079999999,0.605109636,0.5,0.738571695,0.55579878475
255,0.436815646,0.562093657,0.5,0.406887767,0.4764492675
256,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
257,0.264077526,0.476124719,0.125,0.638769932,0.37599304425
258,0.5953344,0.435729072,0.0,0.467621444,0.374671229
259,0.427653706,0.468030509,0.25,0.673670971,0.4548387965
260,0.437530345,0.427549772,0.125,0.3935309429999999,0.3459027649999999
261,0.510188776,0.670785753,0.375,0.6327549379999999,0.54718236675
262,0.5359689879999999,0.511633715,0.5,0.587962324,0.53389125675
263,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
264,0.4811180129999999,0.4466211029999999,0.0,0.4105369989999999,0.3345690287499999
265,0.500526371,0.321009978,0.0,0.349771062,0.29282685275
266,0.480630214,0.579981494,0.5,0.56580358,0.531603822
267,0.577088156,0.455805014,0.625,0.671957699,0.58246271725
268,0.618693525,0.305842896,0.5,0.469101226,0.47340941175
269,0.552035961,0.424811257,0.75,0.593209974,0.580014298
270,0.470673325,0.549043015,0.5,0.713366547,0.55827072175
271,0.400392361,0.4915468189999999,0.625,0.7848696470000001,0.57545220675
272,0.552035961,0.424811257,0.75,0.593209974,0.580014298
273,0.521885342,0.398351056,0.75,0.750765198,0.605250399
274,0.4476903279999999,0.220478598,0.5,0.523421491,0.42289760425
275,0.6487153489999999,0.3005562639999999,0.5,0.582933584,0.5080512992499999
276,0.384501676,0.454960857,0.125,0.614566258,0.39475719775
277,0.53398468,0.305862956,0.0,0.426372697,0.31655508325
278,0.642902973,0.4120665229999999,0.375,0.657839344,0.52195221
279,0.462037216,0.503254199,0.375,0.7532439679999999,0.52338384575
280,0.446050551,0.533254253,0.75,0.656824368,0.596532293
281,0.506948133,0.457691036,0.5,0.463790656,0.48210745625
282,0.552035961,0.424811257,0.75,0.593209974,0.580014298
283,0.5769046760000001,0.606990397,0.375,0.63695387,0.54896223575
284,0.514182072,0.450931749,0.375,0.719132722,0.51481163575
285,0.6638847760000001,0.387631491,0.125,0.572258471,0.4371936845
286,0.486283178,0.52555434,0.5,0.53886763,0.512676287
287,0.63841351,0.481886166,0.375,0.598448115,0.52343694775
288,0.395210215,0.533458731,0.5,0.5699349920000001,0.4996509845
289,0.404601669,0.749578427,0.0,0.5673360270000001,0.43037903075
290,0.617096348,0.485586286,0.5,0.478801995,0.52037115725
291,0.570999876,0.604447125,0.5,0.788070316,0.61587932925
292,0.618096915,0.501930255,0.25,0.618465203,0.49712309325
293,0.609810353,0.523534093,0.25,0.655436162,0.5096951519999999
294,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
295,0.552035961,0.424811257,0.75,0.593209974,0.580014298
296,0.552035961,0.424811257,0.75,0.593209974,0.580014298
297,0.400036316,0.627400702,0.125,0.46367872,0.4040289345
298,0.442359909,0.36657879,0.0,0.669406145,0.369586211
299,0.4318922879999999,0.21176412,0.125,0.569819206,0.3346189035
300,0.517630328,0.362417656,0.125,0.515901525,0.3802373772499999
301,0.442682447,0.595335539,0.625,0.774722879,0.6094352162500001
302,0.523500968,0.370680211,0.375,0.763148387,0.5080823915
303,0.547367024,0.45985469,0.375,0.6646814870000001,0.51172580025
304,0.517953064,0.403837412,0.625,0.735750283,0.5706351897499999
305,0.485096661,0.327520246,0.125,0.492642939,0.3575649615
306,0.5267065320000001,0.488094023,0.0,0.579669288,0.39861746075
307,0.576500456,0.47941981,0.375,0.67334783,0.526067024
308,0.3998861629999999,0.587318714,0.5,0.670249335,0.5393635529999999
309,0.602530401,0.449851725,0.125,0.551008946,0.432097768
310,0.528597173,0.428278034,0.125,0.365476447,0.3618379135
311,0.534168697,0.488094695,0.5,0.423135971,0.48634984075
312,0.4736652179999999,0.492945736,0.125,0.56361881,0.413807441
313,0.6475953000000001,0.438670512,0.625,0.640950393,0.5880540512500001
314,0.460316813,0.293036271,0.125,0.437813985,0.32904176725
315,0.425292905,0.410958415,0.125,0.397777603,0.3397572307499999
316,0.608183516,0.481936486,0.375,0.540271804,0.5013479515
317,0.447007112,0.471288734,0.75,0.672015693,0.58507788475
318,0.474687453,0.427380567,0.25,0.830971201,0.4957598052499999
319,0.458442019,0.488323929,0.5,0.535585595,0.49558788575
320,0.348454269,0.63184409,0.125,0.509848689,0.4037867619999999
321,0.300664959,0.593364074,0.5,0.836598005,0.5576567595
322,0.534422961,0.42388115,0.0,0.51297894,0.36782076275
323,0.491337455,0.592078248,0.5,0.776551105,0.5899917020000001
324,0.5496345810000001,0.397774895,0.0,0.677149235,0.40613967775
325,0.4400773979999999,0.577791124,0.125,0.492297731,0.40879156325
326,0.395064035,0.56840938,0.5,0.584307119,0.5119451335
327,0.654851935,0.395350804,0.125,0.650796674,0.45649985325
328,0.2571764019999999,0.499481878,0.5,0.751347723,0.5020015007499999
329,0.552035961,0.424811257,0.75,0.593209974,0.580014298
330,0.562079656,0.48725497,0.75,0.553945357,0.58831999575
331,0.678311324,0.330779916,0.0,0.510454037,0.37988631925
332,0.5035674920000001,0.474600441,0.5,0.708562024,0.54668248925
333,0.431439416,0.580471339,0.5,0.461333521,0.493311069
334,0.561309766,0.3104984739999999,0.0,0.620496988,0.373076307
335,0.736946158,0.464811951,0.125,0.392853086,0.42990279875
336,0.485449829,0.459947917,0.5,0.444321136,0.4724297205
337,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
338,0.4455424529999999,0.343837197,0.125,0.599990634,0.378592571
339,0.5013627629999999,0.624786579,0.375,0.555663738,0.51420327
340,0.650799401,0.463670497,0.125,0.571986666,0.452864141
341,0.3088450339999999,0.6876111109999999,0.125,0.408047954,0.3823760247499999
342,0.657140962,0.4396138129999999,0.375,0.641169174,0.52823098725
343,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
344,0.486283178,0.52555434,0.5,0.53886763,0.512676287
345,0.500271397,0.5778447320000001,0.5,0.5659472879999999,0.53601585425
346,0.532977865,0.384394744,0.125,0.658956202,0.42533220275
347,0.6013027160000001,0.326368645,0.75,0.5274639170000001,0.5512838195
348,0.53527936,0.376310387,0.125,0.580199362,0.40419727725
349,0.713832515,0.413516369,0.125,0.506606656,0.4397388849999999
350,0.548453129,0.354071557,0.0,0.559424084,0.3654871925
351,0.632459448,0.48713048,0.375,0.585529118,0.5200297615
352,0.585105595,0.457224751,0.75,0.575383265,0.59192840275
353,0.54802893,0.380936856,0.125,0.599650721,0.41340412675
354,0.486283178,0.52555434,0.5,0.53886763,0.512676287
355,0.4375707029999999,0.6224275770000001,0.5,0.585008063,0.53625158575
356,0.4767389589999999,0.5125482570000001,0.5,0.4393671429999999,0.4821635897499999
357,0.432095138,0.355660414,0.125,0.368501926,0.3203143695
358,0.406543283,0.532456402,0.5,0.492854113,0.4829634495
359,0.404399174,0.633365143,0.25,0.707545306,0.4988274057499999
360,0.6842916240000001,0.427918925,0.125,0.559372977,0.4491458815
361,0.4163532999999999,0.502061737,0.125,0.56743399,0.40271225675
362,0.605705521,0.356988524,0.125,0.6025749229999999,0.4225672419999999
363,0.533975057,0.493038288,0.5,0.6128670279999999,0.53497009325
364,0.5364845429999999,0.6308104920000001,0.125,0.494888417,0.446795863
365,0.515837594,0.444662844,0.25,0.6433971860000001,0.463474406
366,0.559971662,0.456394105,0.125,0.488314319,0.4074200215
367,0.534450967,0.357083427,0.5,0.571971916,0.4908765775
368,0.582651948,0.341053049,0.125,0.503327614,0.38800815275
369,0.749284305,0.443474875,0.0,0.557664881,0.43760601525
370,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
371,0.551995647,0.3990864079999999,0.0,0.485380881,0.3591157339999999
372,0.596633208,0.401173104,0.0,0.529310701,0.38177925325
373,0.499906311,0.422979624,0.5,0.614017396,0.50922583275
374,0.670478626,0.5027456889999999,0.5,0.6715360640000001,0.5861900947500001
375,0.584913702,0.549012271,0.375,0.53434888,0.5108187132500001
376,0.5652790289999999,0.438570562,0.625,0.6533737829999999,0.5705558435
377,0.502874414,0.275213269,0.125,0.493111385,0.349049767
378,0.289637403,0.26526291,0.0,0.397885869,0.2381965455
379,0.4585394989999999,0.507114986,0.375,0.601391016,0.48551137525
380,0.359093472,0.6739976879999999,0.0,0.498251358,0.3828356294999999
381,0.588489508,0.481956974,0.125,0.431111715,0.40663954925
382,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
383,0.491736988,0.626072991,0.0,0.701529355,0.4548348335
384,0.668521012,0.5946525570000001,0.375,0.4237198579999999,0.5154733567500001
385,0.5567857970000001,0.451039116,0.375,0.6079229939999999,0.49768697675
386,0.42308723,0.45118933,0.125,0.617564892,0.404210363
387,0.502068882,0.571558665,0.5,0.56341477,0.53426057925
388,0.364285817,0.575657659,0.5,1.0,0.609985869
389,0.434487305,0.449304054,0.625,0.64995478,0.53968653475
390,0.369166339,0.410643078,0.375,0.672510698,0.45683002875
391,0.403777415,0.276695713,0.5,0.610704217,0.44779433625
392,0.4008688629999999,0.165143341,0.125,0.547443406,0.3096139025
393,0.435070261,0.664477465,0.625,0.7371722690000001,0.61542999875
394,0.49607514,0.566331194,0.5,0.566276549,0.53217072075
395,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
396,0.331699915,0.637434433,0.625,0.812072107,0.60155161375
397,0.550502579,0.5132796860000001,0.375,0.592364779,0.507786761
398,0.463377091,0.398424621,0.0,0.468842989,0.33266117525
399,0.588361835,0.4188639529999999,0.125,0.648015156,0.445060236
400,0.5480662510000001,0.349343695,0.125,0.465964456,0.3720936005
401,0.624088577,0.412773641,0.25,0.5623253220000001,0.462296885
402,0.627167166,0.394559473,0.25,0.518889175,0.4476539535
403,0.4364179,0.545934791,0.375,0.703372323,0.5151812535
404,0.5378514529999999,0.283327929,0.5,0.572521838,0.473425305
405,0.537761842,0.3675045999999999,0.25,0.556056312,0.4278306884999999
406,0.523784036,0.3957980239999999,0.25,0.666933894,0.4591289885
407,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
408,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
409,0.4503536929999999,0.255677767,0.5,0.538344561,0.4360940052499999
410,0.4390724929999999,0.472932817,0.375,0.653245697,0.4850627517499999
411,0.49888695,0.32984358,0.75,0.748543015,0.58181838625
412,0.385357344,0.613047036,0.5,0.675600145,0.54350113125
413,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
414,0.397208305,0.6435575170000001,0.0,0.60603523,0.411700263
415,0.525962144,0.457463391,1.0,0.676437416,0.66496573775
416,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
417,0.426901886,0.474601667,0.25,0.631698243,0.445800449
418,0.4750482479999999,0.418094543,0.375,0.681767459,0.4874775624999999
419,0.476582217,0.501823667,0.25,0.777531104,0.501484247
420,0.552035961,0.424811257,0.75,0.593209974,0.580014298
421,0.441002871,0.3069076739999999,0.125,0.522430441,0.3488352465
422,0.660348157,0.536922865,0.125,0.618865123,0.48528403625
423,0.490401739,0.27876194,0.125,0.615804394,0.37749201825
