,Role_Marshal,Self_Esteem_Cont_SELevelAchievements,Self_Esteem_Cont_SEDiscrepancySociability,Personal_Values_Cont_SelfEnhancement,Self_Esteem_Cont_SEAspiration,Mean,Mean_RoleMarshal
26,0.394206902,0.249291945,0.504159344,0.237323086,0.834880324,0.4439723202,0.44397232019999994
27,0.466185197,0.309278677,0.497719478,0.2433295469999999,0.876313635,0.4785653068,0.47856530680000003
28,0.6852456929999999,0.344363657,0.420819507,0.291297815,0.86478355,0.5213020443999999,0.5213020443999999
29,0.666041468,0.50295609,0.555351908,0.286882523,0.895827468,0.5814118913999999,0.5814118914
30,0.739399365,0.449661008,0.615617606,0.294382743,0.891555014,0.5981231472,0.5981231472
31,0.807735298,0.4513174029999999,0.5323912789999999,0.291759187,0.881298425,0.5929003183999999,0.5929003183999999
32,0.771026193,0.459952821,0.51720997,0.304306205,0.887242726,0.587947583,0.587947583
33,0.4873434,0.2441418289999999,0.4568848339999999,0.242600425,0.875690381,0.4613321737999999,0.46133217379999997
34,0.634550277,0.398962417,0.5353104710000001,0.288734566,0.883709263,0.5482533988,0.5482533988
35,0.4056061829999999,0.482210951,0.4987515939999999,0.297729743,0.797813715,0.4964224372,0.49642243720000007
36,0.314411912,0.256565367,0.598175465,0.246699406,0.887942091,0.4607588482,0.46075884820000007
37,0.522366474,0.533947414,0.489336261,0.300292546,0.901447057,0.5494779504,0.5494779504
38,0.7439497829999999,0.383038714,0.63054712,0.287913273,0.8826634059999999,0.5856224591999999,0.5856224592
39,0.431470951,0.3665258279999999,0.465524432,0.241367799,0.83975463,0.4689287279999999,0.4689287279999999
40,0.211175995,0.330448236,0.523288272,0.248621153,0.873749294,0.43745659,0.43745659000000003
41,0.379874819,0.61556635,0.389640791,0.304015048,0.920409885,0.5219013786,0.5219013786
42,0.71957382,0.57498575,0.438619472,0.293745865,0.8865239090000001,0.5826897632000001,0.5826897632
43,0.716027966,0.47983536,0.4257251979999999,0.294230644,0.893193152,0.561802464,0.561802464
44,0.706046223,0.532779174,0.4773025279999999,0.299866201,0.8550908859999999,0.5742170024,0.5742170024000001
45,0.39694107,0.496584001,0.513682238,0.2981888669999999,0.8873289329999999,0.5185450218,0.5185450218
46,0.354733934,0.325397314,0.4562032239999999,0.237109631,0.926195759,0.4599279723999999,0.4599279724
47,0.304917873,0.432481684,0.429381576,0.233443283,0.833169871,0.4466788573999999,0.44667885739999996
48,0.479289297,0.602055176,0.513599795,0.295175959,0.91190938,0.5604059214,0.5604059214
49,0.741855525,0.336748004,0.696945658,0.296294201,0.821160491,0.5786007758,0.5786007758
50,0.390913932,0.387639131,0.638075837,0.242550341,0.8313278059999999,0.4981014094,0.4981014094
51,0.73204878,0.4039851989999999,0.536883598,0.294174813,0.814723121,0.5563631022,0.5563631021999998
52,0.433690377,0.409127761,0.417116295,0.2376998139999999,0.842143703,0.46795559,0.4679555899999999
53,0.381832083,0.460952308,0.472810276,0.293197181,0.887833331,0.4993250357999999,0.49932503579999993
54,0.6140418089999999,0.327053622,0.598198905,0.243389617,0.891759625,0.5348887156,0.5348887156000001
55,0.288852915,0.267715106,0.440402505,0.242139476,0.844624397,0.4167468797999999,0.41674687979999997
56,0.545635172,0.519601161,0.57442067,0.312192619,0.922641209,0.5748981662,0.5748981662
57,0.545523237,0.562401636,0.566517785,0.309135521,0.816211545,0.5599579448,0.5599579447999999
58,0.7539611620000001,0.44724703,0.550088268,0.290301397,0.83705069,0.5757297094,0.5757297094
59,0.262890582,0.228791417,0.579523848,0.257036709,0.884149237,0.4424783585999999,0.4424783585999999
60,0.186488903,0.60640077,0.506987404,0.302586941,0.853717163,0.4912362361999999,0.49123623619999995
61,0.316080758,0.508454714,0.523643799,0.293412105,0.8310544790000001,0.494529171,0.494529171
62,0.480377261,0.289819165,0.451176633,0.241863715,0.8602260270000001,0.4646925602,0.46469256020000005
63,0.551982216,0.640017556,0.399586402,0.296186543,0.913090249,0.5601725932,0.5601725932
64,0.7702200459999999,0.496584001,0.601513286,0.298826991,0.880979499,0.6096247645999999,0.6096247645999999
65,0.776419918,0.496621663,0.511441634,0.290573456,0.876917761,0.5903948864,0.5903948864
66,0.431730412,0.653659098,0.469044986,0.3059918239999999,0.89637476,0.551360216,0.551360216
67,0.642272696,0.362933826,0.541191918,0.297074633,0.87833302,0.5443612186,0.5443612186000001
68,0.675457544,0.459952821,0.622950992,0.300812449,0.874583185,0.5867513982,0.5867513982
69,0.7898735790000001,0.459952821,0.495082033,0.305916763,0.890176669,0.588200373,0.5882003729999999
70,0.922854586,0.556099077,0.591633208,0.313620009,0.893811183,0.6556036126,0.6556036125999999
71,0.7056814140000001,0.495351301,0.524147896,0.294283935,0.82866126,0.5696251612000001,0.5696251612000002
72,0.515281911,0.527218987,0.527338369,0.295725495,0.803696837,0.5338523198,0.5338523197999999
73,0.726895508,0.469134336,0.790947465,0.289103878,0.8610663120000001,0.6274294998000001,0.6274294998
74,0.726895508,0.469134336,0.790947465,0.289103878,0.8610663120000001,0.6274294998000001,0.6274294998
75,0.7706300970000001,0.744757223,0.539960778,0.296262934,0.928209603,0.6559641270000001,0.655964127
76,0.726955481,0.449251797,0.511398635,0.28874364,0.902338785,0.5757376676,0.5757376676
77,0.578012283,0.206017516,0.361799275,0.2527700639999999,0.8751295920000001,0.4547457459999999,0.45474574599999995
78,0.6757653840000001,0.484418513,0.4840511079999999,0.291387957,0.8963672979999999,0.5663980519999999,0.5663980519999999
79,0.586247954,0.605969831,0.525012656,0.292860287,0.919647085,0.5859475626,0.5859475626
80,0.796758353,0.392715627,0.543095015,0.290341557,0.910826116,0.5867473336,0.5867473336
81,0.647092782,0.475098663,0.459350292,0.292604681,0.8569367,0.5462166236,0.5462166236
82,0.407046664,0.465263137,0.51447838,0.309169009,0.874988256,0.5141890892000001,0.5141890892
83,0.6362865520000001,0.61820485,0.517376949,0.294378353,0.810830797,0.5754155002,0.5754155002
84,0.6179626460000001,0.57893517,0.475342987,0.309698437,0.910293131,0.5784464742000001,0.5784464742000001
85,0.750368554,0.496584001,0.482637394,0.303725076,0.8949818540000001,0.5856593757999999,0.5856593758
86,0.538036168,0.5515666229999999,0.471626744,0.2835220089999999,0.8459972659999999,0.538149762,0.5381497619999999
87,0.632249385,0.488814805,0.265815033,0.292627659,0.746350271,0.4851714306,0.48517143059999995
88,0.8207583559999999,0.7179376679999999,0.47812103,0.288702508,0.878683132,0.6368405387999999,0.6368405387999999
89,0.664860474,0.5913556010000001,0.351086755,0.2965890989999999,0.917751909,0.5643287676,0.5643287676000001
90,0.284369138,0.3514324889999999,0.42274559,0.297743062,0.87035972,0.4453299998,0.44532999980000004
91,0.661322677,0.344363657,0.55891605,0.306467944,0.910687045,0.5563514746,0.5563514746
92,0.633762211,0.53958727,0.499538701,0.293659705,0.890685652,0.5714467078000001,0.5714467078
93,0.7740505679999999,0.57893517,0.550695857,0.29828635,0.8552778540000001,0.6114491598,0.6114491598000001
94,0.475798592,0.3818168779999999,0.62743154,0.297153024,0.850961758,0.5266323584,0.5266323584
95,0.593901394,0.613312436,0.464779989,0.295869997,0.87938935,0.5694506332,0.5694506331999999
96,0.6388863220000001,0.435157589,0.570569265,0.303830477,0.8777231090000001,0.5652333524,0.5652333524
97,0.594666193,0.431693427,0.529722273,0.299015461,0.855432876,0.542106046,0.5421060459999999
98,0.382922252,0.518402502,0.458541188,0.295324198,0.904931974,0.5120244227999999,0.5120244228
99,0.8047206170000001,0.4735146939999999,0.469583239,0.304218798,0.84573469,0.5795544076,0.5795544076
100,0.714588392,0.541251632,0.537359519,0.2925694,0.7877053470000001,0.5746948580000001,0.5746948580000001
101,0.8049475309999999,0.525648779,0.546745531,0.300886886,0.8815687109999999,0.6119594875999999,0.6119594876
102,0.39205488,0.380772756,0.448114001,0.260204583,0.905824441,0.4773941322,0.4773941322
103,0.500383499,0.257613102,0.443441424,0.242786915,0.9001356429999999,0.4688721165999999,0.4688721166
104,0.742093592,0.648860839,0.826076818,0.292543345,0.863405322,0.6745959831999999,0.6745959831999998
105,0.7445741779999999,0.459952821,0.555196647,0.30561813,0.890176669,0.591103689,0.591103689
106,0.337502194,0.3103361,0.5094404810000001,0.237557061,0.872369965,0.4534411601999999,0.45344116019999997
107,0.7323522379999999,0.449251797,0.520098676,0.293421475,0.908821353,0.5807891077999999,0.5807891077999999
108,0.493942215,0.742200565,0.4956896529999999,0.296091146,0.902119272,0.5860085702,0.5860085701999999
109,0.4253618979999999,0.429464138,0.507957498,0.2965810769999999,0.855255489,0.50292402,0.50292402
110,0.566487096,0.482969981,0.604712928,0.294736799,0.936434572,0.5770682752,0.5770682752000001
111,0.77126274,0.608935699,0.463001625,0.288799366,0.7777503459999999,0.5819499552,0.5819499551999999
112,0.282562541,0.412681456,0.3785052989999999,0.292374562,0.885931053,0.4504109822,0.45041098220000003
113,0.7221089479999999,0.545042438,0.5789914829999999,0.297081029,0.822843622,0.5932135040000001,0.5932135040000001
114,0.721111906,0.4921138339999999,0.550248172,0.307026276,0.871131359,0.5883263094,0.5883263093999999
115,0.686031469,0.404169887,0.372564697,0.287047302,0.7699865770000001,0.5039599864000001,0.5039599864000001
116,0.7088235279999999,0.413751196,0.480896716,0.299629737,0.828240953,0.5462684259999999,0.546268426
117,0.605465905,0.67496337,0.5639589389999999,0.291565601,0.898112547,0.6068132723999999,0.6068132724
118,0.364157093,0.325397314,0.499367467,0.2354649089999999,0.903513265,0.4655800096,0.4655800096
119,0.3047453539999999,0.472976565,0.430183844,0.292578324,0.8354616840000001,0.4671891542,0.4671891542
120,0.252949704,0.293832217,0.5667429660000001,0.249727481,0.805880085,0.4338264906,0.4338264906
121,0.358777119,0.2131379689999999,0.5200634470000001,0.2447358589999999,0.818811125,0.4311051037999999,0.43110510379999994
122,0.286364655,0.523579637,0.389724696,0.249108512,0.8726913690000001,0.4642937738,0.4642937738000001
123,0.683684078,0.44601433,0.541692802,0.291733001,0.8948105009999999,0.5715869424,0.5715869423999999
124,0.650794997,0.494902257,0.563891567,0.287216515,0.876256945,0.5746124562,0.5746124562
125,0.669039386,0.480297441,0.551696007,0.297160748,0.8655765390000001,0.5727540242,0.5727540242
126,0.277333424,0.264878757,0.473072032,0.233580225,0.894234537,0.428619795,0.42861979499999997
127,0.494876353,0.435948487,0.452534169,0.290544195,0.915563262,0.5178932932,0.5178932932000001
128,0.7836987240000001,0.308613184,0.549802452,0.288824772,0.83739939,0.5536677044,0.5536677044
129,0.653487705,0.585469494,0.588951009,0.300636126,0.8548827179999999,0.5966854104,0.5966854104
130,0.549728908,0.56486776,0.45574545,0.306942406,0.830960329,0.5416489706000001,0.5416489706
131,0.534711774,0.519601161,0.505718365,0.2922615839999999,0.915726872,0.5536039511999999,0.5536039511999999
132,0.687826433,0.560987869,0.448782279,0.300046053,0.7760983440000001,0.5547481956,0.5547481956000001
133,0.44295796,0.4890175989999999,0.509594415,0.287872616,0.865426829,0.5189738838,0.5189738838000001
134,0.7310191109999999,0.438399188,0.600807367,0.249817667,0.835466785,0.5711020236,0.5711020236
135,0.38842735,0.372655759,0.499367467,0.23046892,0.8754523890000001,0.4732743770000001,0.4732743770000001
136,0.348993709,0.376767877,0.512457348,0.235051265,0.903513265,0.4753566928,0.4753566928
137,0.6425123629999999,0.522838629,0.5119058879999999,0.307337317,0.866928825,0.5703046044,0.5703046044
138,0.436624749,0.523329586,0.3928011429999999,0.235806707,0.8361415040000001,0.4849407377999999,0.48494073779999997
139,0.78291104,0.459952821,0.530016742,0.289126805,0.8636316999999999,0.5851278216,0.5851278216
140,0.493500492,0.317830306,0.444432237,0.247405034,0.8710235740000001,0.4748383286,0.4748383286
141,0.452688532,0.551519545,0.507515839,0.293436956,0.893303966,0.5396929676,0.5396929675999999
142,0.651608422,0.50295609,0.5161040579999999,0.2924829089999999,0.868478147,0.5663259251999999,0.5663259252
143,0.7878234040000001,0.485509257,0.5978935120000001,0.28234311,0.869672397,0.6046483360000001,0.604648336
144,0.20860589,0.345995716,0.429121835,0.240210036,0.8047020009999999,0.4057270956,0.40572709560000003
145,0.781904053,0.52556404,0.42102535,0.296693323,0.863275502,0.5776924536,0.5776924536
146,0.178259496,0.498270092,0.433408166,0.299928843,0.884680859,0.4589094912,0.4589094912
147,0.646538217,0.57618441,0.529736627,0.290618895,0.904258364,0.5894673026,0.5894673026
148,0.377636866,0.744757223,0.5082463420000001,0.285309437,0.920889567,0.5673678870000001,0.5673678870000001
149,0.775176801,0.542466226,0.603655488,0.294656679,0.862679174,0.6157268736,0.6157268736
150,0.65301604,0.364615571,0.3818891729999999,0.308260121,0.857891132,0.5131344073999999,0.5131344073999999
151,0.741085503,0.573390917,0.701858874,0.300921171,0.883729428,0.6401971786,0.6401971786000001
152,0.644877618,0.50295609,0.52667227,0.290072812,0.858006307,0.5645170194,0.5645170194000001
153,0.746289772,0.469134336,0.576912906,0.2899799489999999,0.838773523,0.5842180972000001,0.5842180972000001
154,0.4873434,0.2441418289999999,0.4568848339999999,0.242600425,0.875690381,0.4613321737999999,0.46133217379999997
155,0.7486133140000001,0.459952821,0.553833641,0.29395717,0.911359034,0.593543196,0.593543196
156,0.78699172,0.5351171029999999,0.4825120479999999,0.301702116,0.873884087,0.5960414148,0.5960414147999998
157,0.712481418,0.651978078,0.6158966229999999,0.290752262,0.869702332,0.6281621425999999,0.6281621425999999
158,0.812545649,0.5515666229999999,0.421370289,0.288164626,0.901666961,0.5950628296,0.5950628295999999
159,0.757493255,0.508653887,0.522235071,0.302705403,0.886254575,0.5954684382,0.5954684382000001
160,0.684223088,0.449661008,0.59796356,0.286227251,0.881765527,0.5799680867999999,0.5799680868
161,0.767174395,0.50295609,0.325401661,0.296168377,0.927373962,0.563814897,0.563814897
162,0.747407893,0.379762137,0.496976886,0.300258631,0.8693545079999999,0.5587520109999999,0.558752011
163,0.289140909,0.301876846,0.4511670779999999,0.232271124,0.8559872959999999,0.4260886505999999,0.42608865059999995
164,0.485609484,0.53958727,0.5178913470000001,0.29295771,0.8859076929999999,0.5443907008,0.5443907008000001
165,0.825848365,0.469134336,0.556940923,0.29500995,0.8437554690000001,0.5981378086,0.5981378085999999
166,0.390540401,0.247927382,0.447234869,0.243130191,0.838815229,0.4335296144,0.4335296144
167,0.640084585,0.50527881,0.457088837,0.306978879,0.861751638,0.5542365497999999,0.5542365498
168,0.478074335,0.435828644,0.4370729029999999,0.245479924,0.8762944779999999,0.4945500567999999,0.4945500568
169,0.729114113,0.449251797,0.511398635,0.290698408,0.924426701,0.5809779307999999,0.5809779307999999
170,0.292053631,0.41482379,0.5168237760000001,0.233921356,0.820315728,0.4555876561999999,0.4555876562
171,0.3742902329999999,0.548282078,0.5067313720000001,0.29130123,0.888020246,0.5217250318,0.5217250318
172,0.818983508,0.488814805,0.523059151,0.29940151,0.8309623979999999,0.5922442743999999,0.5922442743999999
173,0.756931309,0.508516277,0.512979331,0.305330329,0.8671585509999999,0.5901831594000001,0.5901831594000001
174,0.620319284,0.492255066,0.55323925,0.303555134,0.888590256,0.5715917979999999,0.5715917979999999
175,0.561993477,0.604048355,0.5355887020000001,0.285045678,0.862311475,0.5697975374,0.5697975374
176,0.484941109,0.623930894,0.531387549,0.285550523,0.905932241,0.5663484632,0.5663484632000001
177,0.645755169,0.56486776,0.503467618,0.297591434,0.843510777,0.5710385515999999,0.5710385515999999
178,0.711517924,0.5359319020000001,0.5169452529999999,0.281605657,0.780575666,0.5653152803999999,0.5653152804
179,0.456131245,0.614514717,0.5133535929999999,0.304319216,0.882617751,0.5541873043999999,0.5541873044
180,0.765195491,0.48919939,0.49480248,0.295275541,0.913288164,0.5915522132,0.5915522132
181,0.705562611,0.449251797,0.397082789,0.293987628,0.854954129,0.5401677908,0.5401677908
182,0.71086253,0.51653607,0.5059955,0.304074957,0.885132548,0.5845203210000001,0.584520321
183,0.745223393,0.574652588,0.380251082,0.2984743569999999,0.863602798,0.5724408436,0.5724408436
184,0.6273974,0.432503156,0.5461981929999999,0.295928693,0.8708316620000001,0.5545718208,0.5545718208
185,0.371162582,0.325397314,0.499367467,0.2339210089999999,0.8754523890000001,0.4610601521999999,0.46106015219999996
186,0.337872321,0.2021877789999999,0.399691795,0.246842351,0.8677023340000001,0.410859316,0.410859316
187,0.721307732,0.55403999,0.386784937,0.304578053,0.921748761,0.5776918946,0.5776918946
188,0.268463877,0.729191824,0.443210867,0.233664911,0.915948494,0.5180959946,0.5180959946
189,0.2861611,0.5721149529999999,0.40777729,0.245827269,0.89165688,0.4807074984,0.4807074984
190,0.7428418179999999,0.528933323,0.434602226,0.300305805,0.8957925590000001,0.5804951462,0.5804951462
191,0.536010931,0.34689575,0.469071202,0.232999937,0.8499395390000001,0.4869834718,0.48698347179999996
192,0.715235418,0.595717852,0.533012508,0.295348656,0.876279895,0.6031188658000001,0.6031188658000001
193,0.823719475,0.6000634460000001,0.459466163,0.285815167,0.872473595,0.6083075692,0.6083075692
194,0.676257407,0.4780464239999999,0.483518644,0.295489815,0.826556645,0.551973787,0.551973787
195,0.134616328,0.247571446,0.473295256,0.250172587,0.8206653429999999,0.385264192,0.385264192
196,0.769446816,0.4632692329999999,0.507228244,0.296442469,0.908143289,0.5889060101999999,0.5889060102
197,0.812680258,0.531982482,0.5090917739999999,0.280576734,0.858056733,0.5984775961999999,0.5984775961999999
198,0.368599292,0.393764135,0.392089888,0.230546322,0.826309862,0.4422618997999999,0.4422618998
199,0.283664623,0.417348005,0.449864383,0.2459277339999999,0.87352533,0.454066015,0.454066015
200,0.444228829,0.410318177,0.510030067,0.306034341,0.856324456,0.505387174,0.505387174
201,0.233227583,0.250929497,0.563828688,0.259346258,0.811895162,0.4238454376,0.4238454376
202,0.6531032379999999,0.3951697289999999,0.477310014,0.2267587539999999,0.87631961,0.5257322689999999,0.525732269
203,0.716414331,0.423998105,0.5323409920000001,0.291732108,0.8370975740000001,0.560316622,0.5603166220000001
204,0.485246101,0.594515571,0.529895334,0.299848831,0.887285987,0.5593583648,0.5593583648
205,0.4873434,0.2441418289999999,0.4568848339999999,0.242600425,0.875690381,0.4613321737999999,0.46133217379999997
206,0.467980075,0.445413004,0.418188275,0.2478131989999999,0.8608530999999999,0.4880495305999999,0.48804953059999995
207,0.627895776,0.5579886860000001,0.317400411,0.301957466,0.8730738859999999,0.5356632450000001,0.535663245
208,0.787483515,0.574786577,0.53113076,0.301932915,0.893386195,0.6177439924000001,0.6177439924
209,0.39053167,0.309592905,0.582083664,0.24315695,0.901271149,0.4853272675999999,0.48532726759999995
210,0.760565358,0.488814805,0.570604611,0.29204794,0.8586259070000001,0.5941317242,0.5941317242
211,0.546454106,0.558237109,0.491806732,0.293621901,0.807272179,0.5394784054,0.5394784054
212,0.571472997,0.53958727,0.534120435,0.29960885,0.8561165190000001,0.5601812142,0.5601812142
213,0.077848565,0.353928081,0.631024601,0.241704596,0.843230485,0.4295472655999999,0.42954726559999995
214,0.255265833,0.412226065,0.425458307,0.253098237,0.803153907,0.4298404697999999,0.42984046979999996
215,0.500868336,0.392868669,0.52532039,0.250105234,0.7552853979999999,0.4848896054,0.4848896054
216,0.637393416,0.574652588,0.522661251,0.295775425,0.88293606,0.582683748,0.582683748
217,0.282253456,0.399169934,0.4834969739999999,0.2460599819999999,0.8266290279999999,0.4475218747999999,0.4475218748
218,0.297869011,0.501230165,0.46357986,0.305540223,0.872678538,0.4881795593999999,0.48817955939999996
219,0.470440464,0.30483852,0.413610316,0.242718829,0.7675279970000001,0.4398272252,0.4398272252
220,0.530971462,0.585341299,0.5013706139999999,0.287174043,0.882877189,0.5575469214,0.5575469214000001
221,0.560163046,0.61556635,0.5068357960000001,0.298535662,0.7716392670000001,0.5505480242,0.5505480241999999
222,0.415453084,0.360031757,0.469165144,0.244153302,0.8645093559999999,0.4706625285999999,0.47066252859999996
223,0.4873434,0.2441418289999999,0.4568848339999999,0.242600425,0.875690381,0.4613321737999999,0.46133217379999997
224,0.5982536070000001,0.53958727,0.516698784,0.294434804,0.889339885,0.56766287,0.56766287
225,0.7112672459999999,0.514170618,0.5906128079999999,0.296629516,0.783970875,0.5793302126,0.5793302126
226,0.52451651,0.508900138,0.518469408,0.291179836,0.8415522809999999,0.5369236345999999,0.5369236345999999
227,0.555383926,0.292111078,0.433650583,0.250977883,0.915513845,0.4895274629999999,0.48952746299999994
228,0.3929868689999999,0.372655759,0.501139357,0.22783244,0.8790714009999999,0.4747371652,0.47473716520000003
229,0.453090811,0.61556635,0.507027448,0.292559386,0.911227126,0.5558942242,0.5558942242000001
230,0.729683815,0.523182655,0.5592935929999999,0.289153732,0.875185422,0.5952998434,0.5952998434
231,0.08211187,0.61793325,0.447632689,0.305259794,0.886134767,0.467814474,0.4678144739999999
232,0.343705264,0.244218686,0.5074779079999999,0.242026788,0.809149056,0.4293155403999999,0.4293155403999999
233,0.563987108,0.4458673039999999,0.474942815,0.295261576,0.881576728,0.5323271062,0.5323271062
234,0.4873434,0.2441418289999999,0.4568848339999999,0.242600425,0.875690381,0.4613321737999999,0.46133217379999997
235,0.1998576319999999,0.42861083,0.420141174,0.248040403,0.800756185,0.4194812448,0.41948124480000004
236,0.4873434,0.2441418289999999,0.4568848339999999,0.242600425,0.875690381,0.4613321737999999,0.46133217379999997
237,0.4873434,0.2441418289999999,0.4568848339999999,0.242600425,0.875690381,0.4613321737999999,0.46133217379999997
238,0.562410059,0.379986286,0.359447921,0.238143221,0.790862189,0.4661699351999999,0.46616993519999994
239,0.281578086,0.3685273129999999,0.5066690979999999,0.2415791739999999,0.8660946959999999,0.4528896733999999,0.4528896733999999
240,0.570852248,0.453643245,0.666115299,0.2418999339999999,0.8965287959999999,0.5658079044,0.5658079043999998
241,0.3619643489999999,0.289346669,0.4311901829999999,0.24015512,0.838335237,0.4321983116,0.43219831160000005
242,0.431311135,0.412457358,0.428489733,0.243424902,0.859458728,0.4750283711999999,0.4750283712
243,0.394419576,0.582918631,0.571737811,0.311714415,0.917504121,0.5556589108,0.5556589108
244,0.24767917,0.164711806,0.554448121,0.254941903,0.897377973,0.4238317946,0.42383179460000003
245,0.20673952,0.61556635,0.40229004,0.297945458,0.927132278,0.4899347292,0.4899347292
246,0.451817562,0.522208518,0.649714082,0.307070574,0.825110123,0.5511841717999999,0.5511841718
247,0.4873434,0.2441418289999999,0.4568848339999999,0.242600425,0.875690381,0.4613321737999999,0.46133217379999997
248,0.4873434,0.2441418289999999,0.4568848339999999,0.242600425,0.875690381,0.4613321737999999,0.46133217379999997
249,0.713672485,0.400132106,0.560342398,0.306259986,0.905784538,0.5772383026,0.5772383026
250,0.344481852,0.334634599,0.464147386,0.249629838,0.834923225,0.4455633799999999,0.4455633799999999
251,0.301081397,0.481368456,0.512491865,0.227042583,0.845217393,0.4734403388,0.4734403388000001
252,0.323874895,0.468997045,0.471812756,0.2430481589999999,0.908089118,0.4831643946,0.4831643946
253,0.460389741,0.4037084379999999,0.506996176,0.242265136,0.841938403,0.4910595787999999,0.4910595787999999
254,0.17037762,0.21686408,0.524559236,0.24701285,0.8269802959999999,0.3971588164,0.3971588164
255,0.261914708,0.407680183,0.378180457,0.2438713569999999,0.890688875,0.436467116,0.43646711600000004
256,0.4873434,0.2441418289999999,0.4568848339999999,0.242600425,0.875690381,0.4613321737999999,0.46133217379999997
257,0.312330204,0.339016227,0.4768509179999999,0.230941607,0.7889792390000001,0.429623639,0.42962363899999995
258,0.448212664,0.394318016,0.531917066,0.2529309369999999,0.8393102790000001,0.4933377924,0.49333779240000003
259,0.682284048,0.5757824420000001,0.557274807,0.295164631,0.839837012,0.5900685880000001,0.5900685880000002
260,0.369852423,0.512427311,0.537963846,0.283162866,0.883443733,0.5173700358000001,0.5173700358000001
261,0.8068642970000001,0.347449028,0.538261992,0.29218658,0.8623063409999999,0.5694136476,0.5694136475999999
262,0.428144426,0.306639462,0.514354187,0.242074782,0.8053665109999999,0.4593158735999999,0.4593158736
263,0.4873434,0.2441418289999999,0.4568848339999999,0.242600425,0.875690381,0.4613321737999999,0.46133217379999997
264,0.318466719,0.3715479779999999,0.385126425,0.24976492,0.8877484959999999,0.4425309075999999,0.44253090759999997
265,0.5641572810000001,0.299380285,0.499650485,0.25921726,0.828284977,0.4901380576,0.4901380576
266,0.408970858,0.290782781,0.433650583,0.2356380039999999,0.910780948,0.4559646347999999,0.45596463479999993
267,0.7591148590000001,0.519601161,0.470845909,0.293014212,0.898396615,0.5881945512,0.5881945512
268,0.570569115,0.449020033,0.546344497,0.293807935,0.921575212,0.5562633584000001,0.5562633584
269,0.669651299,0.459952821,0.534097642,0.2997814139999999,0.8925220770000001,0.5712010506,0.5712010506
270,0.794994421,0.435184387,0.550763094,0.295818618,0.888243462,0.5930007963999999,0.5930007964
271,0.688131325,0.5590866720000001,0.606214775,0.297570661,0.78499399,0.5871994845999999,0.5871994846
272,0.669651299,0.459952821,0.534097642,0.2997814139999999,0.8925220770000001,0.5712010506,0.5712010506
