,Role_Partygoer,Self_Esteem_Cont_SEAspirationSociability,Mean
196,0.334151404,0.7420034120000001,0.538077408
197,0.398276478,0.738699716,0.5684880969999999
198,0.364995849,0.915386146,0.6401909975
199,0.3860302479999999,0.866485945,0.6262580965
200,0.311021973,0.4534047429999999,0.38221335799999995
201,0.372637517,0.82360196,0.5981197385
202,0.627805818,0.8257550779999999,0.726780448
203,0.476427095,0.745989598,0.6112083465
204,0.658356891,0.784858745,0.7216078180000001
205,0.5792592320000001,0.882479591,0.7308694115000001
206,0.557369354,0.931977375,0.7446733645
207,0.406294637,0.732233666,0.5692641515
208,0.496331445,0.7218355870000001,0.609083516
209,0.447904976,0.807117242,0.6275111090000001
210,0.279714763,0.709055792,0.4943852775
211,0.624817657,0.6392999779999999,0.6320588174999999
212,0.5152282029999999,0.785918707,0.650573455
213,0.242399539,0.8884512109999999,0.565425375
214,0.430042265,0.8363648440000001,0.6332035545000001
215,0.626739621,0.917423758,0.7720816895
216,0.518174903,0.692538729,0.605356816
217,0.368605209,0.909085037,0.638845123
218,0.521236021,0.739504127,0.630370074
219,0.429658858,0.903747254,0.666703056
220,0.616328433,0.6558543960000001,0.6360914145000001
221,0.490611206,0.555005194,0.5228082000000001
222,0.427501606,0.863869784,0.6456856950000001
223,0.5792592320000001,0.882479591,0.7308694115000001
224,0.662316439,0.640374154,0.6513452965
225,0.349727144,0.680126993,0.5149270685
226,0.467220725,0.631473752,0.5493472385
227,0.5161140439999999,0.8505185670000001,0.6833163055
228,0.557412013,0.866308628,0.7118603205
229,0.5471396270000001,0.7667715540000001,0.6569555905000001
230,0.527716644,0.6909153109999999,0.6093159774999999
231,0.447126254,0.757812255,0.6024692545
232,0.6833919009999999,0.9147956,0.7990937505
233,0.4477011429999999,0.740379881,0.594040512
234,0.5792592320000001,0.882479591,0.7308694115000001
235,0.240681614,0.8798922640000001,0.560286939
236,0.5792592320000001,0.882479591,0.7308694115000001
237,0.5792592320000001,0.882479591,0.7308694115000001
238,0.535375141,0.902724584,0.7190498625
239,0.297978691,0.8768036,0.5873911455
240,0.533266197,0.91073592,0.7220010585000001
241,0.3423392,0.836539046,0.589439123
242,0.537126618,0.900975684,0.7190511509999999
243,0.504702623,0.805035355,0.654868989
244,0.480618819,0.870664387,0.675641603
245,0.461400828,0.744475385,0.6029381065
246,0.431869835,0.640676341,0.536273088
247,0.5792592320000001,0.882479591,0.7308694115000001
248,0.5792592320000001,0.882479591,0.7308694115000001
249,0.12635322,0.656192384,0.39127280200000003
250,0.269598593,0.88409497,0.5768467815
251,0.507219534,0.8972646679999999,0.702242101
252,0.416740951,0.841455095,0.6290980230000001
253,0.519717277,0.8939764990000001,0.7068468880000001
254,0.39159014,0.87002154,0.63080584
255,0.354816278,0.884446607,0.6196314425
256,0.5792592320000001,0.882479591,0.7308694115000001
257,0.256936989,0.83166804,0.5443025145
258,0.4985359079999999,0.948906293,0.7237211004999999
259,0.372377396,0.682541197,0.5274592965
260,0.502577243,0.762795186,0.6326862145
261,0.248147387,0.7656630409999999,0.506905214
262,0.585703995,0.7553813359999999,0.6705426655
263,0.5792592320000001,0.882479591,0.7308694115000001
264,0.276045654,0.8769715090000001,0.5765085815000001
265,0.292684588,0.896510302,0.594597445
266,0.422740535,0.791773275,0.6072569050000001
267,0.412130445,0.812546848,0.6123386465
268,0.521813263,0.7604126929999999,0.641112978
269,0.444075556,0.694203688,0.569139622
270,0.276805602,0.686640584,0.48172309300000005
271,0.161760077,0.6828221940000001,0.4222911355000001
272,0.444075556,0.694203688,0.569139622
273,0.358139649,0.6685907839999999,0.5133652165
274,0.490103327,0.557469341,0.523786334
275,0.578427,0.7294296840000001,0.653928342
276,0.336653153,0.679007131,0.507830142
277,0.487837202,0.919354838,0.70359602
278,0.501732281,0.685261728,0.5934970045
279,0.534716481,0.8575937690000001,0.696155125
280,0.293433239,0.536235398,0.41483431849999997
281,0.4595620479999999,0.387467406,0.4235147269999999
282,0.444075556,0.694203688,0.569139622
283,0.435639117,0.738919455,0.587279286
284,0.395223337,0.412790165,0.404006751
285,0.500629059,0.689919134,0.5952740965000001
286,0.474342389,0.934010072,0.7041762305
287,0.547602189,0.8110783309999999,0.67934026
288,0.340905122,0.819726165,0.5803156435
289,0.432282617,0.8624047570000001,0.647343687
290,0.533279615,0.787413287,0.660346451
291,0.313941902,0.7167582370000001,0.5153500695000001
292,0.503572259,0.8110783309999999,0.6573252949999999
293,0.423425665,0.8265298179999999,0.6249777415
294,0.5792592320000001,0.882479591,0.7308694115000001
295,0.444075556,0.694203688,0.569139622
296,0.444075556,0.694203688,0.569139622
297,0.353528134,0.8765333559999999,0.615030745
298,0.383306777,0.885903855,0.634605316
299,0.3834469,0.792972173,0.5882095365
300,0.4369275479999999,0.648148265,0.5425379065
301,0.271001513,0.721964553,0.49648303299999996
302,0.48155658,0.711003273,0.5962799265000001
303,0.32361286,0.7353743090000001,0.5294935845000001
304,0.35424195,0.653814397,0.5040281735000001
305,0.46570893,0.724681565,0.5951952475
306,0.421952631,0.7046489640000001,0.5633007975000001
307,0.466003919,0.6857614559999999,0.5758826874999999
308,0.404004996,0.850485252,0.627245124
309,0.726573219,0.8147513190000001,0.770662269
310,0.404600765,0.89412217,0.6493614675
311,0.494909356,0.782132024,0.63852069
312,0.4543809829999999,0.898811551,0.676596267
313,0.518181335,0.732576685,0.62537901
314,0.475534752,0.7232223659999999,0.5993785589999999
315,0.536145346,0.7383265929999999,0.6372359694999999
316,0.4638546639999999,0.726116621,0.5949856425
317,0.278580171,0.78184477,0.5302124705
318,0.368542061,0.666060156,0.5173011085
319,0.396700558,0.920274778,0.658487668
320,0.425722783,0.8948237309999999,0.660273257
321,0.1575050919999999,0.746927398,0.4522162449999999
322,0.3842490679999999,0.768638258,0.5764436629999999
323,0.243044366,0.7424171509999999,0.4927307585
324,0.423106787,0.752823812,0.5879652995
325,0.381352325,0.888454062,0.6349031935
326,0.40574822,0.8633417999999999,0.63454501
327,0.5805056679999999,0.8468548490000001,0.7136802584999999
328,0.3662391279999999,0.839410842,0.602824985
329,0.444075556,0.694203688,0.569139622
330,0.395871861,0.658984506,0.5274281835
331,0.56702832,0.685097044,0.626062682
332,0.310190921,0.777569675,0.5438802979999999
333,0.488887891,0.910940331,0.699914111
334,0.467849887,0.633345044,0.5505974655
335,0.5430687129999999,0.828654096,0.6858614045
336,0.407181586,0.688126951,0.5476542685
337,0.5792592320000001,0.882479591,0.7308694115000001
338,0.50874031,0.828832462,0.6687863860000001
339,0.415909718,0.591232901,0.5035713095000001
340,0.5146864210000001,0.861087444,0.6878869325000001
341,0.366651725,0.7558550629999999,0.561253394
342,0.598322247,0.713217724,0.6557699855000001
343,0.5792592320000001,0.882479591,0.7308694115000001
344,0.474342389,0.934010072,0.7041762305
345,0.443874206,0.802362151,0.6231181785
346,0.748032571,0.748562685,0.748297628
347,0.68677373,0.8256944970000001,0.7562341135
348,0.3957567729999999,0.8098189029999999,0.6027878379999999
349,0.536113972,0.771254102,0.653684037
350,0.6338341129999999,0.548608717,0.5912214149999999
351,0.570648495,0.779486954,0.6750677245000001
352,0.529098073,0.725620535,0.6273593040000001
353,0.796286229,0.677298235,0.736792232
354,0.474342389,0.934010072,0.7041762305
355,0.557447769,0.810272111,0.68385994
356,0.315967502,0.855404939,0.5856862205
357,0.4715258129999999,0.7339723459999999,0.6027490794999999
358,0.323980671,0.82838426,0.5761824655
359,0.200955014,0.665094124,0.43302456899999997
360,0.5434129910000001,0.684498755,0.6139558730000001
361,0.391525546,0.890292385,0.6409089655
362,0.431217757,0.617625505,0.524421631
363,0.3702133829999999,0.76703429,0.5686238364999999
364,0.370852856,0.8356759990000001,0.6032644275000001
365,0.45204956,0.6519381360000001,0.5519938480000001
366,0.61760105,0.805738877,0.7116699635
367,0.481347484,0.7682244909999999,0.6247859874999999
368,0.625980725,0.40702428,0.5165025025000001
369,0.6728871259999999,0.7823015409999999,0.7275943334999999
370,0.5792592320000001,0.882479591,0.7308694115000001
371,0.635872976,0.8282402870000001,0.7320566315000001
372,0.459873657,0.915671098,0.6877723775
373,0.39518231,0.731755048,0.563468679
374,0.441422312,0.748366447,0.5948943795
375,0.4797856789999999,0.719940185,0.599862932
376,0.385784892,0.8076717959999999,0.596728344
377,0.612072716,0.68451413,0.648293423
378,0.425385138,0.797650448,0.611517793
379,0.299909318,0.7441548729999999,0.5220320955
380,0.361230738,0.7982006429999999,0.5797156904999999
381,0.469384329,0.817689907,0.643537118
382,0.5792592320000001,0.882479591,0.7308694115000001
383,0.428154129,0.7775422809999999,0.6028482049999999
384,0.560271565,0.844943242,0.7026074035000001
385,0.443950401,0.639047676,0.5414990385
386,0.394971239,0.908146794,0.6515590165
387,0.434999591,0.812177429,0.62358851
388,0.198308715,0.869426712,0.5338677135
389,0.2199989869999999,0.71530075,0.46764986849999995
390,0.258521946,0.699633293,0.4790776195
391,0.38525994,0.644613764,0.5149368520000001
392,0.494118559,0.742495285,0.6183069219999999
393,0.24546028,0.676908622,0.461184451
394,0.448719165,0.794087643,0.621403404
395,0.5792592320000001,0.882479591,0.7308694115000001
396,0.111295574,0.683736363,0.3975159685
397,0.400134725,0.712074966,0.5561048455
398,0.381813995,0.9096302,0.6457220975
399,0.5137805670000001,0.775354787,0.6445676770000001
400,0.5150679810000001,0.662257744,0.5886628625000001
401,0.629953237,0.343543938,0.48674858750000005
402,0.605488175,0.507985937,0.556737056
403,0.248030371,0.671705216,0.4598677935
404,0.513057204,0.6883171990000001,0.6006872015
405,0.571038055,0.674207002,0.6226225285
406,0.395908883,0.7784025259999999,0.5871557045
407,0.5792592320000001,0.882479591,0.7308694115000001
408,0.5792592320000001,0.882479591,0.7308694115000001
409,0.474244345,0.748407695,0.61132602
410,0.317311163,0.625256016,0.47128358950000004
411,0.458541621,0.743008645,0.600775133
412,0.2120804,0.409078207,0.3105793035
413,0.5792592320000001,0.882479591,0.7308694115000001
414,0.3415180679999999,0.860796254,0.6011571609999999
415,0.368227037,0.745114391,0.556670714
416,0.5792592320000001,0.882479591,0.7308694115000001
417,0.2805019689999999,0.661180135,0.4708410519999999
418,0.327790545,0.7526923529999999,0.5402414489999999
419,0.3153950339999999,0.7340826159999999,0.5247388249999999
420,0.444075556,0.694203688,0.569139622
421,0.388485956,0.775415904,0.5819509300000001
422,0.5792592320000001,0.882479591,0.7308694115000001
423,0.600155779,0.649914522,0.6250351505
424,0.30182333,0.6868131059999999,0.494318218
425,0.5792592320000001,0.882479591,0.7308694115000001
426,0.5792592320000001,0.882479591,0.7308694115000001
427,0.5792592320000001,0.882479591,0.7308694115000001
428,0.5792592320000001,0.882479591,0.7308694115000001
429,0.504550408,0.781632372,0.6430913899999999
430,0.5792592320000001,0.882479591,0.7308694115000001
431,0.444075556,0.694203688,0.569139622
432,0.195947421,0.6793353590000001,0.43764139
433,0.439671655,0.794087643,0.616879649
434,0.5792592320000001,0.882479591,0.7308694115000001
435,0.5792592320000001,0.882479591,0.7308694115000001
436,0.5792592320000001,0.882479591,0.7308694115000001
437,0.167505663,0.69890007,0.4332028665
438,0.401909285,0.670554722,0.5362320035
439,0.5792592320000001,0.882479591,0.7308694115000001
440,0.5792592320000001,0.882479591,0.7308694115000001
441,0.328332419,0.742484363,0.535408391
442,0.444075556,0.694203688,0.569139622
443,0.5792592320000001,0.882479591,0.7308694115000001
444,0.5792592320000001,0.882479591,0.7308694115000001
445,0.5792592320000001,0.882479591,0.7308694115000001
446,0.5792592320000001,0.882479591,0.7308694115000001
447,0.506480502,0.81242547,0.659452986
448,0.5792592320000001,0.882479591,0.7308694115000001
449,0.427179107,0.902630588,0.6649048475
450,0.5792592320000001,0.882479591,0.7308694115000001
451,0.175220836,0.703856975,0.43953890549999997
452,0.526423702,0.6321834829999999,0.5793035925
453,0.5792592320000001,0.882479591,0.7308694115000001
454,0.538438912,0.57994001,0.559189461
455,0.410834882,0.6256289820000001,0.5182319320000001
456,0.3788297,0.710506223,0.5446679615
457,0.5117279579999999,0.708418124,0.6100730409999999
458,0.64283815,0.781125579,0.7119818645
459,0.393384132,0.752635976,0.573010054
460,0.5792592320000001,0.882479591,0.7308694115000001
461,0.4712695839999999,0.71038737,0.590828477
462,0.440502001,0.923463519,0.68198276
463,0.5792592320000001,0.882479591,0.7308694115000001
464,0.414062694,0.861634032,0.637848363
465,0.5792592320000001,0.882479591,0.7308694115000001
466,0.5792592320000001,0.882479591,0.7308694115000001
467,0.5792592320000001,0.882479591,0.7308694115000001
468,0.581948373,0.894999914,0.7384741435
469,0.5792592320000001,0.882479591,0.7308694115000001
470,0.292787533,0.8909605820000001,0.5918740575
471,0.169990458,0.6935808040000001,0.43178563100000006
472,0.5792592320000001,0.882479591,0.7308694115000001
473,0.5792592320000001,0.882479591,0.7308694115000001
474,0.220265081,0.875600122,0.5479326015
475,0.3470043679999999,0.612153862,0.47957911499999994
476,0.5792592320000001,0.882479591,0.7308694115000001
477,0.5792592320000001,0.882479591,0.7308694115000001
478,0.537322898,0.856291262,0.69680708
479,0.540578792,0.752138062,0.646358427
480,0.468973504,0.861685977,0.6653297405
481,0.444075556,0.694203688,0.569139622
482,0.5792592320000001,0.882479591,0.7308694115000001
483,0.250475915,0.672585557,0.461530736
484,0.5792592320000001,0.882479591,0.7308694115000001
485,0.5792592320000001,0.882479591,0.7308694115000001
486,0.355238793,0.477204875,0.416221834
487,0.5792592320000001,0.882479591,0.7308694115000001
488,0.198339516,0.636385961,0.4173627385
489,0.487955356,0.888844675,0.6884000155
490,0.444075556,0.694203688,0.569139622
491,0.325399225,0.7217896420000001,0.5235944335
492,0.407692685,0.651506307,0.529599496
493,0.3865466279999999,0.650221525,0.5183840765
494,0.5792592320000001,0.882479591,0.7308694115000001
495,0.3817317289999999,0.5465461779999999,0.4641389534999999
496,0.5792592320000001,0.882479591,0.7308694115000001
497,0.5792592320000001,0.882479591,0.7308694115000001
498,0.5792592320000001,0.882479591,0.7308694115000001
499,0.340884406,0.732095046,0.536489726
500,0.5792592320000001,0.882479591,0.7308694115000001
501,0.5792592320000001,0.882479591,0.7308694115000001
502,0.488051164,0.882162525,0.6851068445
503,0.5792592320000001,0.882479591,0.7308694115000001
504,0.298117557,0.8492962409999999,0.5737068989999999
505,0.399720987,0.759795197,0.5797580920000001
506,0.5792592320000001,0.882479591,0.7308694115000001
507,0.505829547,0.904496979,0.705163263
508,0.444075556,0.694203688,0.569139622
509,0.381354972,0.783414097,0.5823845345
510,0.432085275,0.730732121,0.581408698
511,0.371295871,0.768981554,0.5701387125
512,0.2320694989999999,0.880402338,0.5562359185
513,0.375162194,0.6836152209999999,0.5293887075
514,0.464464938,0.719914875,0.5921899065
515,0.5792592320000001,0.882479591,0.7308694115000001
516,0.195614786,0.6881548609999999,0.44188482349999997
517,0.309889227,0.542631973,0.4262606
518,0.544621565,0.782552068,0.6635868165000001
519,0.5792592320000001,0.882479591,0.7308694115000001
520,0.258432147,0.87502895,0.5667305485
521,0.5792592320000001,0.882479591,0.7308694115000001
522,0.5302456720000001,0.735508732,0.632877202
523,0.525010306,0.6941025559999999,0.6095564309999999
524,0.5792592320000001,0.882479591,0.7308694115000001
525,0.363337502,0.5878067810000001,0.47557214150000005
526,0.5792592320000001,0.882479591,0.7308694115000001
527,0.346095087,0.70076203,0.5234285585
528,0.214599863,0.6232051829999999,0.41890252299999997
529,0.4316481679999999,0.503952638,0.4678004029999999
530,0.444075556,0.694203688,0.569139622
531,0.5792592320000001,0.882479591,0.7308694115000001
532,0.542937452,0.799057605,0.6709975285
533,0.444075556,0.694203688,0.569139622
534,0.427681791,0.6224794579999999,0.5250806244999999
535,0.252904558,0.64032011,0.446612334
536,0.269232443,0.683227382,0.4762299125
537,0.312446899,0.660995687,0.486721293
538,0.444075556,0.694203688,0.569139622
539,0.300319888,0.7160317890000001,0.5081758385
540,0.5792592320000001,0.882479591,0.7308694115000001
541,0.413753964,0.114092272,0.263923118
542,0.108058194,0.616616585,0.36233738950000005
543,0.565718215,0.743818525,0.65476837
544,0.5792592320000001,0.882479591,0.7308694115000001
545,0.424118149,0.400010386,0.4120642675
546,0.410103536,0.679682296,0.544892916
547,0.5792592320000001,0.882479591,0.7308694115000001
548,0.411719022,0.663510203,0.5376146125
549,0.444075556,0.694203688,0.569139622
550,0.444075556,0.694203688,0.569139622
551,0.294972662,0.795610149,0.5452914055
552,0.5792592320000001,0.882479591,0.7308694115000001
553,0.5792592320000001,0.882479591,0.7308694115000001
554,0.527822947,0.668106325,0.5979646359999999
555,0.5792592320000001,0.882479591,0.7308694115000001
556,0.1874426739999999,0.640461454,0.41395206399999995
557,0.5792592320000001,0.882479591,0.7308694115000001
558,0.50088047,0.6747993409999999,0.5878399055
559,0.444075556,0.694203688,0.569139622
560,0.581836792,0.6818530309999999,0.6318449115
561,0.259874928,0.8803980140000001,0.5701364710000001
562,0.444075556,0.694203688,0.569139622
563,0.417490005,0.6411866420000001,0.5293383235
564,0.272376534,0.598665996,0.435521265
565,0.5792592320000001,0.882479591,0.7308694115000001
566,0.214989946,0.500419453,0.3577046995
567,0.446478376,0.796387875,0.6214331255
568,0.5792592320000001,0.882479591,0.7308694115000001
569,0.14835263,0.804746153,0.4765493915
570,0.5550275139999999,0.895592145,0.7253098295
571,0.5792592320000001,0.882479591,0.7308694115000001
572,0.125216839,0.590180591,0.357698715
573,0.7027169870000001,0.7591558740000001,0.7309364305000001
574,0.50808851,0.8901756679999999,0.6991320889999999
575,0.354705984,0.684632309,0.5196691465000001
576,0.187011755,0.71214473,0.4495782425
577,0.2477374939999999,0.865875064,0.5568062789999999
578,0.3828909889999999,0.708223246,0.5455571174999999
579,0.478552486,0.5927504029999999,0.5356514445
580,0.256139952,0.665291846,0.460715899
581,0.444075556,0.694203688,0.569139622
582,0.49710682,0.6736855140000001,0.5853961670000001
583,0.5792592320000001,0.882479591,0.7308694115000001
584,0.5792592320000001,0.882479591,0.7308694115000001
585,0.2179427669999999,0.771608805,0.49477578599999994
586,0.46248829,0.85283272,0.657660505
587,0.5792592320000001,0.882479591,0.7308694115000001
588,0.471684147,0.7448899109999999,0.608287029
589,0.5792592320000001,0.882479591,0.7308694115000001
590,0.5792592320000001,0.882479591,0.7308694115000001
591,0.5792592320000001,0.882479591,0.7308694115000001
592,0.4538215,0.8609497070000001,0.6573856035000001
593,0.5792592320000001,0.882479591,0.7308694115000001
594,0.24784788,0.746823039,0.4973354595
595,0.37134404,0.845287364,0.6083157020000001
596,0.5792592320000001,0.882479591,0.7308694115000001
597,0.397415042,0.624848335,0.5111316885
598,0.5057916889999999,0.69954381,0.6026677494999999
599,0.3354995839999999,0.858447452,0.596973518
600,0.17954458,0.7017384790000001,0.4406415295
601,0.213844323,0.754046572,0.4839454475
602,0.443879404,0.870795355,0.6573373795
603,0.24350467,0.3816150729999999,0.3125598715
604,0.507376296,0.7587253829999999,0.6330508395
605,0.5541398679999999,0.695013421,0.6245766445
606,0.5792592320000001,0.882479591,0.7308694115000001
607,0.48925845,0.7523166840000001,0.620787567
