,Role_Advisor,Self_Esteem_Cont_SELevelOriginality,Mean
105,0.379544681,0.707080442,0.5433125615
106,0.306312743,0.5880378270000001,0.44717528500000003
107,0.360970395,0.7756165709999999,0.5682934829999999
108,0.478856897,0.7592645490000001,0.619060723
109,0.58910114,0.648953593,0.6190273665
110,0.415880851,0.798552508,0.6072166795
111,0.397138228,0.682158977,0.5396486025
112,0.400817811,0.711388163,0.556102987
113,0.409985072,0.741722818,0.575853945
114,0.366558215,0.7913577559999999,0.5789579855
115,0.389619677,0.709996978,0.5498083275
116,0.381257042,0.774972801,0.5781149215
117,0.5569906379999999,0.744872742,0.65093169
118,0.586097319,0.690583982,0.6383406505
119,0.368292021,0.774281813,0.571286917
120,0.454523455,0.434073005,0.44429823
121,0.412302002,0.531789153,0.4720455775
122,0.443744257,0.6188814220000001,0.5313128395
123,0.395297112,0.637269251,0.5162831815
124,0.439083015,0.735038196,0.5870606055
125,0.443575197,0.676138252,0.5598567245
126,0.26942412,0.63718147,0.45330279500000004
127,0.324008477,0.759565527,0.541787002
128,0.215742991,0.742461404,0.47910219750000005
129,0.422913507,0.7415854359999999,0.5822494715
130,0.564465129,0.635064831,0.59976498
131,0.597078466,0.725000715,0.6610395904999999
132,0.388294741,0.6857316290000001,0.5370131850000001
133,0.312933207,0.8013006309999999,0.5571169189999999
134,0.528060694,0.601141605,0.5646011495000001
135,0.6000277279999999,0.649093174,0.624560451
136,0.563887482,0.690583982,0.627235732
137,0.476259128,0.7930678440000001,0.634663486
138,0.581398571,0.631435961,0.606417266
139,0.267879278,0.747402612,0.507640945
140,0.484407677,0.568799987,0.5266038319999999
141,0.501197329,0.642463315,0.5718303220000001
142,0.441393897,0.73847033,0.5899321135
143,0.262150283,0.68485894,0.4735046115
144,0.51306515,0.588037874,0.550551512
145,0.421379245,0.724719035,0.57304914
146,0.452848185,0.766831934,0.6098400595
147,0.323443121,0.69082315,0.5071331355
148,0.540307434,0.789536021,0.6649217275
149,0.4264680289999999,0.83361351,0.6300407694999999
150,0.51547126,0.749523355,0.6324973075
151,0.363696664,0.751255452,0.557476058
152,0.464632169,0.7558783459999999,0.6102552575
153,0.348526304,0.718777465,0.5336518845
154,0.593427358,0.6784150729999999,0.6359212155
155,0.279020313,0.731382517,0.505201415
156,0.361740819,0.732650655,0.547195737
157,0.502658532,0.727020482,0.614839507
158,0.4277724429999999,0.7515518720000001,0.5896621575
159,0.4924441879999999,0.5634910710000001,0.5279676295
160,0.244165025,0.781913605,0.513039315
161,0.289603627,0.812215076,0.5509093515
162,0.294534296,0.667489044,0.48101167
163,0.499993955,0.593889614,0.5469417845
164,0.475852342,0.7339943720000001,0.604923357
165,0.328807487,0.767006222,0.5479068545
166,0.516343486,0.673050215,0.5946968505
167,0.521393683,0.465333856,0.4933637695
168,0.682851276,0.5358450929999999,0.6093481845
169,0.3683717729999999,0.772839818,0.5706057954999999
170,0.544850297,0.52512948,0.5349898885
171,0.530330559,0.697941844,0.6141362015
172,0.302174076,0.687445022,0.494809549
173,0.321846099,0.808742097,0.565294098
174,0.351690419,0.7459619609999999,0.54882619
175,0.558553575,0.7871379209999999,0.672845748
176,0.559595493,0.761891953,0.660743723
177,0.621913155,0.680479097,0.651196126
178,0.329303353,0.778949406,0.5541263795
179,0.643510225,0.760595052,0.7020526385
180,0.265197647,0.734845961,0.500021804
181,0.304620975,0.767778417,0.5361996960000001
182,0.480885658,0.7306044420000001,0.60574505
183,0.491643897,0.7193684370000001,0.605506167
184,0.39244415,0.7888022459999999,0.590623198
185,0.588726017,0.7243555690000001,0.656540793
186,0.47178831,0.534509073,0.5031486915
187,0.275010817,0.76429222,0.5196515185
188,0.524195392,0.5651034070000001,0.5446493995
189,0.491193971,0.738000223,0.614597097
190,0.276914149,0.63878932,0.4578517345
191,0.469195316,0.641315884,0.5552556
192,0.369281969,0.7410954740000001,0.5551887215
193,0.390096018,0.701841982,0.545969
194,0.4489941629999999,0.538451476,0.49372281949999997
195,0.540489961,0.141845916,0.3411679385
196,0.404986452,0.6460398479999999,0.52551315
197,0.335426353,0.798222131,0.566824242
198,0.431121957,0.662190628,0.5466562925
199,0.405092197,0.6460897529999999,0.525590975
200,0.476208446,0.7358726590000001,0.6060405525000001
201,0.456251515,0.569349596,0.5128005555
202,0.537597187,0.717480872,0.6275390295000001
203,0.344113131,0.710608108,0.5273606195
204,0.550068307,0.70687426,0.6284712834999999
205,0.593427358,0.6784150729999999,0.6359212155
206,0.708475332,0.586579759,0.6475275455
207,0.320779437,0.697768087,0.5092737620000001
208,0.477011702,0.72249493,0.5997533159999999
209,0.5319434270000001,0.706640602,0.6192920145
210,0.200195646,0.733149004,0.466672325
211,0.512071884,0.724039738,0.6180558110000001
212,0.453991746,0.701188495,0.5775901205
213,0.1316627719999999,0.309019828,0.22034129999999996
214,0.372389543,0.518337964,0.4453637535
215,0.545958824,0.553255022,0.549606923
216,0.550795987,0.701607929,0.626201958
217,0.304838096,0.554167187,0.4295026415
218,0.433654215,0.7284385,0.5810463575
219,0.57991099,0.597604372,0.588757681
220,0.454008673,0.666651759,0.560330216
221,0.445003614,0.888146891,0.6665752524999999
222,0.4794872189999999,0.7031453390000001,0.591316279
223,0.593427358,0.6784150729999999,0.6359212155
224,0.506984398,0.692453785,0.5997190914999999
225,0.324398388,0.7813366079999999,0.5528674979999999
226,0.374546566,0.81714153,0.595844048
227,0.552927369,0.496495598,0.5247114835
228,0.668895303,0.649093174,0.6589942385
229,0.492847777,0.744618076,0.6187329265
230,0.305688577,0.75102114,0.5283548585
231,0.329972102,0.776110042,0.553041072
232,0.556353711,0.660124345,0.608239028
233,0.355739171,0.738286123,0.547012647
234,0.593427358,0.6784150729999999,0.6359212155
235,0.160714937,0.705089147,0.43290204200000004
236,0.593427358,0.6784150729999999,0.6359212155
237,0.593427358,0.6784150729999999,0.6359212155
238,0.3839790979999999,0.677856418,0.530917758
239,0.3536605539999999,0.628518035,0.49108929449999994
240,0.364226944,0.571727116,0.46797703
241,0.443305631,0.588632825,0.515969228
242,0.466761992,0.613348836,0.540055414
243,0.443918308,0.808233124,0.626075716
244,0.489827262,0.4390337239999999,0.46443049299999994
245,0.492685438,0.679031967,0.5858587024999999
246,0.515910522,0.6894121679999999,0.602661345
247,0.593427358,0.6784150729999999,0.6359212155
248,0.593427358,0.6784150729999999,0.6359212155
249,0.229934019,0.7604607309999999,0.49519737499999994
250,0.4148979829999999,0.612114692,0.5135063375
251,0.420265106,0.645612402,0.532938754
252,0.8081279370000001,0.64113352,0.7246307285
253,0.4910328129999999,0.6168014789999999,0.5539171459999999
254,0.166623407,0.58750057,0.3770619885
255,0.535288467,0.575368643,0.555328555
256,0.593427358,0.6784150729999999,0.6359212155
257,0.335193264,0.705029261,0.5201112625
258,0.448342597,0.636563994,0.5424532955
259,0.30210461,0.785410187,0.5437573984999999
260,0.7087107509999999,0.706747983,0.707729367
261,0.2971825939999999,0.749884337,0.5235334654999999
262,0.47050382,0.65509006,0.56279694
263,0.593427358,0.6784150729999999,0.6359212155
264,0.2969294269999999,0.627791255,0.46236034099999995
265,0.312656286,0.492374152,0.402515219
266,0.5391051929999999,0.638364054,0.5887346234999999
267,0.327139169,0.8066988209999999,0.566918995
268,0.555974568,0.839515323,0.6977449455
269,0.457989971,0.729991272,0.5939906215
270,0.219170265,0.752141304,0.4856557845
271,0.206977346,0.774333047,0.4906551965
272,0.457989971,0.729991272,0.5939906215
273,0.4048196089999999,0.706352028,0.5555858185
274,0.361849979,0.744764593,0.553307286
275,0.611927295,0.774711956,0.6933196255
276,0.491174472,0.5731108570000001,0.5321426645
277,0.465481308,0.582517397,0.5239993525
278,0.457559418,0.734269044,0.5959142310000001
279,0.5675307829999999,0.8033870209999999,0.6854589019999999
280,0.395386646,0.758847487,0.5771170665
281,0.57041177,0.698566846,0.634489308
282,0.457989971,0.729991272,0.5939906215
283,0.490425565,0.840847108,0.6656363365
284,0.482505831,0.765519024,0.6240124275000001
285,0.352955767,0.764460255,0.558708011
286,0.5102354029999999,0.636103271,0.573169337
287,0.438082019,0.743962955,0.591022487
288,0.34441685,0.546164147,0.4452904985
289,0.6168651999999999,0.584740942,0.600803071
290,0.53777175,0.687416145,0.6125939475
291,0.1891942,0.830338042,0.5097661210000001
292,0.396840794,0.739445285,0.5681430395
293,0.415918617,0.720975626,0.5684471215
294,0.593427358,0.6784150729999999,0.6359212155
295,0.457989971,0.729991272,0.5939906215
296,0.457989971,0.729991272,0.5939906215
297,0.584275649,0.697245338,0.6407604935
298,0.471257261,0.568777778,0.5200175195
299,0.329633402,0.745684986,0.537659194
300,0.339437835,0.7840825290000001,0.561760182
301,0.310067558,0.7433748609999999,0.5267212095
302,0.330714688,0.775942894,0.553328791
303,0.352198461,0.657859058,0.5050287595
304,0.328560976,0.692577179,0.5105690775
305,0.552020262,0.698826918,0.62542359
306,0.376028086,0.706130982,0.541079534
307,0.457385695,0.754334375,0.605860035
308,0.661865071,0.706613383,0.684239227
309,0.545051912,0.70915097,0.627101441
310,0.512895124,0.783882775,0.6483889495
311,0.602737302,0.7394351929999999,0.6710862474999999
312,0.512532866,0.5588020539999999,0.53566746
313,0.331828026,0.7483002240000001,0.540064125
314,0.3498722999999999,0.6946548020000001,0.522263551
315,0.6199090420000001,0.701763357,0.6608361995
316,0.515805052,0.751508195,0.6336566235000001
317,0.339931405,0.773908588,0.5569199965
318,0.237560586,0.666276469,0.4519185275
319,0.394540116,0.636885051,0.5157125835
320,0.5520928079999999,0.386955235,0.46952402149999994
321,0.325884638,0.681719823,0.5038022305000001
322,0.411033824,0.75821889,0.584626357
323,0.202413717,0.71912147,0.4607675935
324,0.28649731,0.8113462109999999,0.5489217605
325,0.676523455,0.666882558,0.6717030065
326,0.551058374,0.677599305,0.6143288395
327,0.549731924,0.7875742020000001,0.668653063
328,0.31931715,0.7477799829999999,0.5335485664999999
329,0.457989971,0.729991272,0.5939906215
330,0.438444055,0.741749975,0.590097015
331,0.44817401,0.7564147809999999,0.6022943955
332,0.211622871,0.7402759109999999,0.47594939099999994
333,0.6921479859999999,0.276797334,0.48447266
334,0.299059001,0.674870832,0.48696491649999996
335,0.440006819,0.472438736,0.4562227775
336,0.496931682,0.765152906,0.631042294
337,0.593427358,0.6784150729999999,0.6359212155
338,0.521536578,0.7477062720000001,0.634621425
339,0.531294715,0.661002277,0.5961484960000001
340,0.523040811,0.636043657,0.579542234
341,0.737511257,0.647393329,0.692452293
342,0.4948580939999999,0.7193698409999999,0.6071139674999999
343,0.593427358,0.6784150729999999,0.6359212155
344,0.5102354029999999,0.636103271,0.573169337
345,0.539252058,0.7000112890000001,0.6196316735
346,0.427955811,0.56937138,0.4986635955
347,0.479242413,0.710204203,0.594723308
348,0.399404746,0.774614916,0.587009831
349,0.406586309,0.470440045,0.438513177
350,0.451000456,0.6958489000000001,0.5734246780000001
351,0.479793686,0.743962955,0.6118783205
352,0.510815835,0.7285398820000001,0.6196778585
353,0.498747837,0.712141338,0.6054445875000001
354,0.5102354029999999,0.636103271,0.573169337
355,0.451228229,0.778320923,0.614774576
356,0.479616893,0.584192468,0.5319046805000001
357,0.54452145,0.748425497,0.6464734735
358,0.375424486,0.78464636,0.580035423
359,0.495395257,0.635660778,0.5655280174999999
360,0.603330021,0.7533445059999999,0.6783372635
361,0.462619799,0.616611225,0.539615512
362,0.354677967,0.634092096,0.4943850315
363,0.32591874,0.830743419,0.5783310795000001
364,0.316064187,0.591358698,0.45371144249999995
365,0.311695277,0.764491659,0.538093468
366,0.566026248,0.742689387,0.6543578175
367,0.400797805,0.673289714,0.5370437595
368,0.63516266,0.776257454,0.705710057
369,0.5039373079999999,0.7420521999999999,0.6229947539999999
370,0.593427358,0.6784150729999999,0.6359212155
371,0.319778359,0.690521721,0.50515004
372,0.42623772,0.592902784,0.509570252
373,0.444834881,0.768177003,0.6065059420000001
374,0.389202754,0.804108611,0.5966556825
375,0.569363188,0.673334427,0.6213488075
376,0.334861027,0.802011788,0.5684364074999999
377,0.448393466,0.733122148,0.590757807
378,0.526656253,0.7389535290000001,0.632804891
379,0.332855577,0.6715679379999999,0.5022117575
380,0.423428501,0.533027949,0.47822822499999995
381,0.4817791629999999,0.570118734,0.5259489485
382,0.593427358,0.6784150729999999,0.6359212155
383,0.542177993,0.7793571509999999,0.6607675719999999
384,0.645059216,0.658052758,0.6515559870000001
385,0.394382835,0.6848987259999999,0.5396407805
386,0.418589609,0.5336115220000001,0.4761005655
387,0.522251412,0.686933386,0.604592399
388,0.103114564,0.7076417209999999,0.4053781424999999
389,0.275707386,0.753556515,0.5146319505
390,0.359219199,0.7458088709999999,0.552514035
391,0.285155757,0.72842234,0.5067890485
392,0.3926123589999999,0.7405057709999999,0.5665590649999999
393,0.325166151,0.713994548,0.5195803495
394,0.539847419,0.5572057189999999,0.548526569
395,0.593427358,0.6784150729999999,0.6359212155
396,0.28065527,0.756651857,0.5186535635
397,0.4525309429999999,0.723607325,0.5880691339999999
398,0.219755195,0.611559027,0.41565711099999997
399,0.509092962,0.708728943,0.6089109525
400,0.4111598,0.4985608039999999,0.45486030199999994
401,0.359048108,0.788316433,0.5736822705
402,0.40339609,0.670441176,0.536918633
403,0.327498317,0.744917093,0.536207705
404,0.504205261,0.586872312,0.5455387865
405,0.365437247,0.655098319,0.510267783
406,0.247182265,0.7047227629999999,0.47595251399999994
407,0.593427358,0.6784150729999999,0.6359212155
408,0.593427358,0.6784150729999999,0.6359212155
409,0.396560212,0.744407413,0.5704838125
410,0.453282877,0.7160237970000001,0.584653337
411,0.3659987329999999,0.6829288020000001,0.5244637675
412,0.15221625,0.768610015,0.46041313250000004
413,0.593427358,0.6784150729999999,0.6359212155
414,0.655361269,0.658937119,0.657149194
415,0.401572356,0.847428882,0.624500619
416,0.593427358,0.6784150729999999,0.6359212155
417,0.315971673,0.728285066,0.5221283695
418,0.302031909,0.7473953940000001,0.5247136515
419,0.2506136419999999,0.5795567070000001,0.4150851745
420,0.457989971,0.729991272,0.5939906215
421,0.3073149169999999,0.7706099790000001,0.5389624479999999
422,0.593427358,0.6784150729999999,0.6359212155
423,0.39854025,0.707132628,0.552836439
424,0.271607311,0.7431929740000001,0.5074001425000001
425,0.593427358,0.6784150729999999,0.6359212155
426,0.593427358,0.6784150729999999,0.6359212155
427,0.593427358,0.6784150729999999,0.6359212155
428,0.593427358,0.6784150729999999,0.6359212155
429,0.3902031279999999,0.6860320409999999,0.5381175844999999
430,0.593427358,0.6784150729999999,0.6359212155
431,0.457989971,0.729991272,0.5939906215
432,0.292717971,0.7549597,0.5238388355
433,0.545512669,0.6057750510000001,0.57564386
434,0.593427358,0.6784150729999999,0.6359212155
435,0.593427358,0.6784150729999999,0.6359212155
436,0.593427358,0.6784150729999999,0.6359212155
437,0.1692437769999999,0.782222984,0.47573338049999997
438,0.411957334,0.683668828,0.5478130809999999
439,0.593427358,0.6784150729999999,0.6359212155
440,0.593427358,0.6784150729999999,0.6359212155
441,0.37625065,0.656263981,0.5162573155000001
442,0.457989971,0.729991272,0.5939906215
443,0.593427358,0.6784150729999999,0.6359212155
444,0.593427358,0.6784150729999999,0.6359212155
445,0.593427358,0.6784150729999999,0.6359212155
446,0.593427358,0.6784150729999999,0.6359212155
447,0.338042977,0.531025608,0.4345342925
448,0.593427358,0.6784150729999999,0.6359212155
449,0.5062844,0.536241861,0.5212631305
450,0.593427358,0.6784150729999999,0.6359212155
451,0.205888836,0.7431557240000001,0.47452228
452,0.299293042,0.688946093,0.49411956749999997
453,0.593427358,0.6784150729999999,0.6359212155
454,0.460478306,0.692502588,0.576490447
455,0.402389177,0.7823828840000001,0.5923860305
456,0.336668966,0.734473988,0.535571477
457,0.481703051,0.731394678,0.6065488645
458,0.4066143029999999,0.624909212,0.5157617575
459,0.335390761,0.75991144,0.5476511005
460,0.593427358,0.6784150729999999,0.6359212155
461,0.4535857239999999,0.743475717,0.5985307205
462,0.487803692,0.560017059,0.5239103755
463,0.593427358,0.6784150729999999,0.6359212155
464,0.310144586,0.592876235,0.45151041049999996
465,0.593427358,0.6784150729999999,0.6359212155
466,0.593427358,0.6784150729999999,0.6359212155
467,0.593427358,0.6784150729999999,0.6359212155
468,0.481841461,0.5793374020000001,0.5305894315
469,0.593427358,0.6784150729999999,0.6359212155
470,0.6733286340000001,0.582409736,0.627869185
471,0.28807149,0.7408244709999999,0.5144479805
472,0.593427358,0.6784150729999999,0.6359212155
473,0.593427358,0.6784150729999999,0.6359212155
474,0.331546983,0.5750695379999999,0.45330826049999995
475,0.354110583,0.690045873,0.522078228
476,0.593427358,0.6784150729999999,0.6359212155
477,0.593427358,0.6784150729999999,0.6359212155
478,0.302345249,0.609512697,0.455928973
479,0.386870284,0.669718041,0.5282941624999999
480,0.31026833,0.788689029,0.5494786795
481,0.457989971,0.729991272,0.5939906215
482,0.593427358,0.6784150729999999,0.6359212155
483,0.317615214,0.6842163090000001,0.5009157615000001
484,0.593427358,0.6784150729999999,0.6359212155
485,0.593427358,0.6784150729999999,0.6359212155
486,0.406904019,0.7070822040000001,0.5569931115000001
487,0.593427358,0.6784150729999999,0.6359212155
488,0.293467989,0.7639779590000001,0.528722974
489,0.433201072,0.633298702,0.533249887
490,0.457989971,0.729991272,0.5939906215
491,0.511429909,0.702099547,0.6067647279999999
492,0.4665311079999999,0.734316112,0.60042361
493,0.470515921,0.720998908,0.5957574145
494,0.593427358,0.6784150729999999,0.6359212155
495,0.461020525,0.7251141529999999,0.593067339
496,0.593427358,0.6784150729999999,0.6359212155
497,0.593427358,0.6784150729999999,0.6359212155
498,0.593427358,0.6784150729999999,0.6359212155
499,0.364866401,0.738033638,0.5514500195
500,0.593427358,0.6784150729999999,0.6359212155
501,0.593427358,0.6784150729999999,0.6359212155
502,0.528217982,0.6172396370000001,0.5727288095
503,0.593427358,0.6784150729999999,0.6359212155
504,0.386981959,0.499426431,0.44320419499999997
505,0.438840923,0.765371997,0.60210646
506,0.593427358,0.6784150729999999,0.6359212155
507,0.282594164,0.78700151,0.5347978369999999
508,0.457989971,0.729991272,0.5939906215
509,0.3616349789999999,0.727977448,0.5448062134999999
510,0.403205592,0.7346309040000001,0.568918248
511,0.327382628,0.698501424,0.512942026
512,0.31926024,0.611048822,0.465154531
513,0.454087407,0.72635985,0.5902236285
514,0.428151715,0.6691284670000001,0.548640091
515,0.593427358,0.6784150729999999,0.6359212155
516,0.1568355059999999,0.729130684,0.442983095
517,0.238957643,0.693350837,0.46615424
518,0.3860261989999999,0.714782907,0.5504045529999999
519,0.593427358,0.6784150729999999,0.6359212155
520,0.217204602,0.392208936,0.304706769
521,0.593427358,0.6784150729999999,0.6359212155
522,0.5008668270000001,0.7139413520000001,0.6074040895000001
523,0.413735131,0.6881360209999999,0.550935576
524,0.593427358,0.6784150729999999,0.6359212155
525,0.3977116089999999,0.7723094079999999,0.5850105084999999
526,0.593427358,0.6784150729999999,0.6359212155
527,0.28408718,0.676993855,0.4805405175
528,0.155275673,0.758787435,0.457031554
529,0.6458733879999999,0.77906662,0.712470004
530,0.457989971,0.729991272,0.5939906215
531,0.593427358,0.6784150729999999,0.6359212155
532,0.551249146,0.705691601,0.6284703734999999
533,0.457989971,0.729991272,0.5939906215
534,0.370882095,0.7040414509999999,0.537461773
535,0.2999361869999999,0.71442016,0.5071781734999999
536,0.330562486,0.756220874,0.54339168
537,0.3453095779999999,0.7706907609999999,0.5580001694999999
538,0.457989971,0.729991272,0.5939906215
539,0.2567551839999999,0.700820758,0.4787879709999999
540,0.593427358,0.6784150729999999,0.6359212155
541,0.327481545,0.685040531,0.506261038
542,0.200932816,0.575373055,0.3881529355
543,0.357566609,0.737423132,0.5474948705
544,0.593427358,0.6784150729999999,0.6359212155
545,0.466021465,0.740726722,0.6033740935
546,0.344470409,0.702585098,0.5235277535
547,0.593427358,0.6784150729999999,0.6359212155
548,0.3426169289999999,0.69135672,0.5169868245
549,0.457989971,0.729991272,0.5939906215
550,0.457989971,0.729991272,0.5939906215
551,0.258942828,0.775979153,0.5174609905
552,0.593427358,0.6784150729999999,0.6359212155
553,0.593427358,0.6784150729999999,0.6359212155
554,0.558958327,0.585604159,0.5722812429999999
555,0.593427358,0.6784150729999999,0.6359212155
556,0.173381544,0.7140039429999999,0.4436927435
557,0.593427358,0.6784150729999999,0.6359212155
558,0.407921185,0.690003239,0.5489622120000001
559,0.457989971,0.729991272,0.5939906215
560,0.536167236,0.7591653890000001,0.6476663125000001
561,0.329504812,0.496880015,0.4131924135
562,0.457989971,0.729991272,0.5939906215
563,0.3671823629999999,0.623272219,0.49522729099999996
564,0.377558744,0.666070104,0.521814424
565,0.593427358,0.6784150729999999,0.6359212155
566,0.357349147,0.7500918109999999,0.5537204789999999
567,0.3875191879999999,0.6051590570000001,0.4963391225
568,0.593427358,0.6784150729999999,0.6359212155
569,0.35364756,0.736260548,0.544954054
570,0.4853662279999999,0.549373551,0.5173698895
571,0.593427358,0.6784150729999999,0.6359212155
572,0.281428157,0.629323498,0.4553758275
573,0.530374468,0.688815142,0.609594805
574,0.501873162,0.613606972,0.557740067
575,0.318185952,0.8090500190000001,0.5636179855000001
576,0.193296441,0.7164439440000001,0.45487019250000005
577,0.277625807,0.56831522,0.42297051350000003
578,0.26425962,0.717239231,0.4907494255
579,0.412941544,0.6656895279999999,0.5393155359999999
580,0.3458729229999999,0.7069383770000001,0.52640565
581,0.457989971,0.729991272,0.5939906215
582,0.404431663,0.7156315240000001,0.5600315935
583,0.593427358,0.6784150729999999,0.6359212155
584,0.593427358,0.6784150729999999,0.6359212155
585,0.142517912,0.726845394,0.434681653
586,0.504014351,0.608192711,0.556103531
587,0.593427358,0.6784150729999999,0.6359212155
588,0.375575661,0.778724752,0.5771502065
589,0.593427358,0.6784150729999999,0.6359212155
590,0.593427358,0.6784150729999999,0.6359212155
591,0.593427358,0.6784150729999999,0.6359212155
592,0.413992286,0.6589979,0.536495093
593,0.593427358,0.6784150729999999,0.6359212155
594,0.287059713,0.752572681,0.5198161969999999
595,0.47700125,0.538918758,0.507960004
596,0.593427358,0.6784150729999999,0.6359212155
597,0.338805294,0.809788864,0.574297079
598,0.504495281,0.77263214,0.6385637104999999
599,0.442363862,0.57801436,0.510189111
600,0.306376986,0.686632845,0.4965049155
601,0.363356374,0.7387358490000001,0.5510461115
602,0.4532746079999999,0.645028875,0.5491517414999999
603,0.315118552,0.56702717,0.441072861
604,0.422744596,0.745656364,0.58420048
605,0.509555109,0.794772169,0.6521636390000001
606,0.593427358,0.6784150729999999,0.6359212155
607,0.47818639,0.753323867,0.6157551285
608,0.593427358,0.6784150729999999,0.6359212155
609,0.353231152,0.729060293,0.5411457225
610,0.365594341,0.769034962,0.5673146515
611,0.246615956,0.7076687759999999,0.47714236599999993
612,0.356901384,0.671293149,0.5140972665
613,0.397375524,0.7542336,0.575804562
614,0.475215349,0.581852988,0.5285341685
615,0.322510875,0.762102823,0.542306849
616,0.457989971,0.729991272,0.5939906215
617,0.446070081,0.746157574,0.5961138275
