,Role_Companion,Character_Facet_Cont_Cooperation,Mean
133,0.341646647,0.525971465,0.433809056
134,0.3385267179999999,0.435215581,0.38687114949999996
135,0.5649552,0.205459172,0.385207186
136,0.5106774860000001,0.276695374,0.39368643000000003
137,0.504986995,0.348533717,0.426760356
138,0.540795059,0.278687848,0.4097414535
139,0.167833616,0.321372547,0.24460308149999999
140,0.549990407,0.344518234,0.4472543205
141,0.468490451,0.499536922,0.4840136865
142,0.439537485,0.46759055,0.45356401749999997
143,0.277789421,0.426158546,0.3519739835
144,0.316483655,0.1611979419999999,0.23884079849999995
145,0.408405295,0.544483089,0.476444192
146,0.608520559,0.506784757,0.5576526580000001
147,0.344995297,0.611189742,0.4780925195
148,0.62122144,0.369107929,0.4951646845
149,0.349881846,0.39661331,0.37324757799999997
150,0.589758813,0.2936299519999999,0.4416943824999999
151,0.421519799,0.494454455,0.457987127
152,0.451939857,0.464459986,0.4581999215
153,0.367170471,0.282326088,0.32474827949999996
154,0.543925957,0.328975769,0.436450863
155,0.154481722,0.389746359,0.2721140405
156,0.34809829,0.3514784629999999,0.34978837649999994
157,0.402971022,0.362104604,0.382537813
158,0.400736886,0.41969819,0.41021753800000005
159,0.399149938,0.484295202,0.44172257
160,0.183390442,0.425659112,0.304524777
161,0.235059405,0.538047624,0.3865535145
162,0.241310271,0.230294477,0.23580237399999998
163,0.509301893,0.395005276,0.4521535845
164,0.465354841,0.490819179,0.47808701
165,0.276190821,0.421197515,0.34869416799999997
166,0.7725750509999999,0.340254096,0.5564145734999999
167,0.454242198,0.456909555,0.4555758765
168,0.359249218,0.492388001,0.4258186095
169,0.274240011,0.371003847,0.322621929
170,0.635231312,0.212492197,0.4238617545
171,0.496124943,0.441418997,0.46877197
172,0.231481397,0.418786175,0.325133786
173,0.3435886529999999,0.262866138,0.3032273955
174,0.321108108,0.463883065,0.3924955865
175,0.576139816,0.561554553,0.5688471845
176,0.523350216,0.584863684,0.55410695
177,0.614432326,0.479064987,0.5467486564999999
178,0.2412872,0.302567923,0.2719275615
179,0.55767302,0.428405985,0.49303950249999995
180,0.155434018,0.365444807,0.2604394125
181,0.23080379,0.249446022,0.240124906
182,0.342797197,0.407225557,0.375011377
183,0.4849249229999999,0.514569033,0.49974697799999995
184,0.350520675,0.5884166239999999,0.4694686495
185,0.555579155,0.250052551,0.402815853
186,0.4850013039999999,0.223446922,0.35422411299999995
187,0.286861595,0.381527466,0.33419453050000003
188,0.483901033,0.295107607,0.38950432
189,0.457894721,0.281476764,0.36968574249999997
190,0.2622390089999999,0.406593579,0.33441629399999995
191,0.3515551939999999,0.294144146,0.32284967
192,0.362398978,0.298261553,0.3303302655
193,0.347160885,0.502204503,0.42468269399999997
194,0.459969723,0.277138181,0.36855395199999996
195,0.560973691,0.4359488079999999,0.4984612495
196,0.315796428,0.422388948,0.369092688
197,0.281052015,0.542095541,0.411573778
198,0.380394007,0.334458245,0.357426126
199,0.315566694,0.3798942279999999,0.34773046099999994
200,0.393462345,0.4240891429999999,0.40877574399999994
201,0.558256938,0.320000928,0.439128933
202,0.604268876,0.215672963,0.4099709195
203,0.344976867,0.282504577,0.313740722
204,0.747898721,0.465883425,0.606891073
205,0.543925957,0.328975769,0.436450863
206,0.528987642,0.323217414,0.42610252800000004
207,0.264375813,0.474157375,0.369266594
208,0.407965824,0.465639725,0.4368027745
209,0.5518084529999999,0.234449376,0.3931289145
210,0.164091609,0.596855737,0.380473673
211,0.628457345,0.44891421,0.5386857775
212,0.483922905,0.4671164779999999,0.47551969149999995
213,0.2032841839999999,0.2131724,0.20822829199999995
214,0.319905406,0.339761885,0.3298336455
215,0.583009259,0.236085927,0.409547593
216,0.5464662610000001,0.483294079,0.5148801700000001
217,0.304752514,0.194220196,0.249486355
218,0.459083196,0.486951551,0.4730173735
219,0.376406102,0.330208114,0.353307108
220,0.532330351,0.6042322379999999,0.5682812945
221,0.460568041,0.448771683,0.454669862
222,0.371230169,0.294947178,0.3330886735
223,0.543925957,0.328975769,0.436450863
224,0.631730621,0.463430115,0.547580368
225,0.325604385,0.262475232,0.2940398085
226,0.424054342,0.478252595,0.4511534685
227,0.495370725,0.334826195,0.41509846
228,0.6112885779999999,0.229355167,0.42032187249999997
229,0.5403002920000001,0.41150409,0.47590219100000003
230,0.342221244,0.577182094,0.459701669
231,0.5059184729999999,0.549660864,0.5277896685
232,0.751683889,0.338665557,0.545174723
233,0.392086823,0.474065152,0.4330759875
234,0.543925957,0.328975769,0.436450863
235,0.143316568,0.2026559989999999,0.17298628349999995
236,0.543925957,0.328975769,0.436450863
237,0.543925957,0.328975769,0.436450863
238,0.4771743879999999,0.072721513,0.2749479504999999
239,0.265556566,0.167713091,0.2166348285
240,0.3631154789999999,0.38903302,0.37607424949999996
241,0.277996562,0.296266158,0.28713136
242,0.444083434,0.356139585,0.40011150949999996
243,0.5993489470000001,0.4691031429999999,0.534226045
244,0.551359072,0.372553419,0.46195624550000003
245,0.556205042,0.405220627,0.4807128345
246,0.5031518970000001,0.39476252,0.44895720850000004
247,0.543925957,0.328975769,0.436450863
248,0.543925957,0.328975769,0.436450863
249,0.0841781259999999,0.277012656,0.18059539099999997
250,0.398367491,0.3507512379999999,0.37455936449999994
251,0.52330587,0.238260362,0.380783116
252,0.5223454270000001,0.274064789,0.39820510800000003
253,0.400676701,0.29165036,0.34616353050000004
254,0.3940350179999999,0.144014146,0.26902458199999996
255,0.363769905,0.440281608,0.4020257565
256,0.543925957,0.328975769,0.436450863
257,0.230740396,0.1993620039999999,0.21505119999999994
258,0.397191818,0.297958991,0.3475754045
259,0.25345465,0.501708161,0.3775814055
260,0.595662491,0.459528428,0.5275954595
261,0.189776653,0.491427071,0.340601862
262,0.575269429,0.3200278239999999,0.4476486264999999
263,0.543925957,0.328975769,0.436450863
264,0.202198684,0.315296468,0.258747576
265,0.155464351,0.362453926,0.25895913849999996
266,0.4303749429999999,0.316407634,0.3733912884999999
267,0.359703083,0.433789694,0.3967463885
268,0.49772829,0.54425271,0.5209905
269,0.43029768,0.443001049,0.4366493645
270,0.196524233,0.421815197,0.309169715
271,0.142194665,0.337089295,0.23964198
272,0.43029768,0.443001049,0.4366493645
273,0.3649222789999999,0.554925636,0.4599239574999999
274,0.500826627,0.50355191,0.5021892685
275,0.551760687,0.484811202,0.5182859445
276,0.395207086,0.472644881,0.4339259835
277,0.350353812,0.449499483,0.39992664749999995
278,0.4263492029999999,0.543359966,0.48485458449999996
279,0.5912706670000001,0.162631694,0.37695118050000004
280,0.287280739,0.537781563,0.41253115100000004
281,0.475715277,0.360905,0.4183101385
282,0.43029768,0.443001049,0.4366493645
283,0.408015267,0.240960328,0.3244877975
284,0.356135227,0.347751009,0.351943118
285,0.418477249,0.426624172,0.42255071050000004
286,0.470173386,0.255374216,0.362773801
287,0.450880312,0.4207667439999999,0.43582352799999996
288,0.327907444,0.241232265,0.2845698545
289,0.606755017,0.216967432,0.4118612245
290,0.525993849,0.438483759,0.48223880399999997
291,0.198455861,0.248896708,0.2236762845
292,0.400027733,0.405683042,0.4028553875
293,0.33143687,0.451161521,0.39129919550000003
294,0.543925957,0.328975769,0.436450863
295,0.43029768,0.443001049,0.4366493645
296,0.43029768,0.443001049,0.4366493645
297,0.430269027,0.190833805,0.310551416
298,0.27953889,0.269893013,0.2747159515
299,0.4049789829999999,0.477847343,0.44141316299999994
300,0.38228073,0.678221337,0.5302510335
301,0.227230913,0.434235632,0.3307332725
302,0.430724183,0.545088327,0.48790625499999996
303,0.270747554,0.41577093,0.343259242
304,0.276595508,0.410573077,0.3435842925
305,0.498475882,0.5247145910000001,0.5115952365
306,0.2613910769999999,0.588949214,0.4251701455
307,0.437219774,0.445056874,0.44113832399999997
308,0.405151217,0.296699546,0.35092538149999997
309,0.6294199970000001,0.229035835,0.42922791600000004
310,0.321946403,0.416249297,0.36909785
311,0.495819176,0.3689979779999999,0.4324085769999999
312,0.396235124,0.332632275,0.3644336995
313,0.41966236,0.356776794,0.388219577
314,0.4038777,0.57162112,0.48774941
315,0.575562979,0.517414435,0.546488707
316,0.48834401,0.442657914,0.465500962
317,0.28425835,0.389368555,0.3368134525
318,0.278304775,0.412501801,0.345403288
319,0.401787956,0.296990895,0.34938942549999996
320,0.487667258,0.341858937,0.41476309749999996
321,0.256376392,0.466703557,0.36153997449999997
322,0.285202986,0.578910397,0.43205669150000003
323,0.136367018,0.467459368,0.30191319299999997
324,0.31336417,0.317765771,0.3155649705
325,0.413254456,0.3344156239999999,0.37383503999999995
326,0.410055778,0.2293076269999999,0.31968170249999994
327,0.5270970779999999,0.4144113229999999,0.47075420049999994
328,0.363061786,0.259041326,0.311051556
329,0.43029768,0.443001049,0.4366493645
330,0.389598031,0.379921891,0.384759961
331,0.443989307,0.509340195,0.47666475100000005
332,0.195184421,0.536443189,0.365813805
333,0.503266428,0.4539598829999999,0.47861315549999994
334,0.307852285,0.4646781129999999,0.38626519899999995
335,0.4563332979999999,0.33285414,0.39459371899999995
336,0.41450334,0.5520134839999999,0.48325841199999997
337,0.543925957,0.328975769,0.436450863
338,0.564207539,0.052257566,0.3082325525
339,0.492194222,0.369406197,0.4308002095
340,0.453857931,0.321903393,0.387880662
341,0.408136237,0.582471179,0.495303708
342,0.5525892729999999,0.533659587,0.54312443
343,0.543925957,0.328975769,0.436450863
344,0.470173386,0.255374216,0.362773801
345,0.447874913,0.326032121,0.386953517
346,0.602485199,0.472438236,0.5374617175
347,0.6925091309999999,0.554485695,0.623497413
348,0.337478173,0.7080273770000001,0.5227527750000001
349,0.448629902,0.47567933,0.462154616
350,0.495266841,0.459785431,0.47752613600000005
351,0.4855384579999999,0.46556279,0.4755506239999999
352,0.52214771,0.475892387,0.49902004850000004
353,0.666350884,0.533839297,0.6000950905
354,0.470173386,0.255374216,0.362773801
355,0.583452402,0.214385431,0.3989189165
356,0.309484659,0.32327747,0.31638106450000003
357,0.539712694,0.509808752,0.524760723
358,0.326000225,0.307834115,0.31691716999999997
359,0.270104585,0.28457457,0.27733957750000005
360,0.6033423139999999,0.279559575,0.4414509445
361,0.359336511,0.2767222789999999,0.31802939499999994
362,0.344501934,0.316443667,0.3304728005
363,0.2852902539999999,0.41918109,0.35223567199999994
364,0.425525015,0.3185002739999999,0.37201264449999993
365,0.350553416,0.540403337,0.4454783765
366,0.524206873,0.42566724,0.4749370565
367,0.467303356,0.487802612,0.477552984
368,0.6897860809999999,0.401615371,0.545700726
369,0.522692779,0.261742491,0.392217635
370,0.543925957,0.328975769,0.436450863
371,0.415891798,0.586015872,0.500953835
372,0.36259057,0.300647069,0.3316188195
373,0.39547032,0.383222737,0.38934652849999996
374,0.347298029,0.481299857,0.41429894300000003
375,0.505131367,0.229658902,0.36739513450000005
376,0.316722041,0.336685048,0.3267035445
377,0.565968895,0.432375022,0.4991719585
378,0.566947852,0.566205813,0.5665768325
379,0.227322461,0.302441893,0.264882177
380,0.482227519,0.2700232369999999,0.37612537799999995
381,0.427816275,0.305814148,0.3668152115
382,0.543925957,0.328975769,0.436450863
383,0.52535452,0.12249611,0.32392531500000005
384,0.610929839,0.413944575,0.512437207
385,0.362093437,0.4585023789999999,0.410297908
386,0.3154023569999999,0.31000168,0.31270201849999996
387,0.436979633,0.302200132,0.3695898825
388,0.101981251,0.399767381,0.250874316
389,0.1786060739999999,0.233350433,0.20597825349999993
390,0.310216291,0.24748063,0.2788484605
391,0.3733435329999999,0.3642634389999999,0.3688034859999999
392,0.4274974789999999,0.712006843,0.5697521609999999
393,0.197936592,0.3976808129999999,0.29780870249999997
394,0.445239035,0.313046157,0.379142596
395,0.543925957,0.328975769,0.436450863
396,0.153256006,0.125780375,0.1395181905
397,0.373616369,0.390115179,0.381865774
398,0.292685892,0.299162164,0.295924028
399,0.4664959729999999,0.37175969,0.41912783149999994
400,0.430793162,0.412314885,0.42155402350000004
401,0.4928191079999999,0.7240564359999999,0.6084377719999999
402,0.466388211,0.408893395,0.43764080299999997
403,0.205034873,0.34234575,0.2736903115
404,0.4896886579999999,0.437063746,0.46337620199999996
405,0.41188091,0.614078738,0.512979824
406,0.241171457,0.470568002,0.3558697295
407,0.543925957,0.328975769,0.436450863
408,0.543925957,0.328975769,0.436450863
409,0.4761508929999999,0.525499459,0.500825176
410,0.335507981,0.45837788,0.3969429305
411,0.452873242,0.411751466,0.432312354
412,0.087291253,0.483928201,0.285609727
413,0.543925957,0.328975769,0.436450863
414,0.444196948,0.322255015,0.3832259815
415,0.382047241,0.331695638,0.3568714395
416,0.543925957,0.328975769,0.436450863
417,0.193898476,0.470229784,0.33206413
418,0.269369021,0.504766635,0.38706782799999995
419,0.230872051,0.314725478,0.2727987645
420,0.43029768,0.443001049,0.4366493645
421,0.337664519,0.4397583379999999,0.38871142849999996
422,0.543925957,0.328975769,0.436450863
423,0.56470859,0.470780146,0.517744368
424,0.251354551,0.282663715,0.26700913299999995
425,0.543925957,0.328975769,0.436450863
426,0.543925957,0.328975769,0.436450863
427,0.543925957,0.328975769,0.436450863
428,0.543925957,0.328975769,0.436450863
429,0.4077291289999999,0.544692684,0.4762109065
430,0.543925957,0.328975769,0.436450863
431,0.43029768,0.443001049,0.4366493645
432,0.221715379,0.286868964,0.2542921715
433,0.4399445879999999,0.313754899,0.37684974349999995
434,0.543925957,0.328975769,0.436450863
435,0.543925957,0.328975769,0.436450863
436,0.543925957,0.328975769,0.436450863
437,0.1194672909999999,0.273052292,0.19625979149999995
438,0.431068699,0.478978553,0.455023626
439,0.543925957,0.328975769,0.436450863
440,0.543925957,0.328975769,0.436450863
441,0.359993706,0.534775974,0.44738484
442,0.43029768,0.443001049,0.4366493645
443,0.543925957,0.328975769,0.436450863
444,0.543925957,0.328975769,0.436450863
445,0.543925957,0.328975769,0.436450863
446,0.543925957,0.328975769,0.436450863
447,0.405067115,0.149209595,0.277138355
448,0.543925957,0.328975769,0.436450863
449,0.463015678,0.280363188,0.371689433
450,0.543925957,0.328975769,0.436450863
451,0.160390073,0.371595155,0.265992614
452,0.37176157,0.528453597,0.4501075835
453,0.543925957,0.328975769,0.436450863
454,0.481355637,0.5082600070000001,0.49480782200000006
455,0.364420886,0.468204701,0.4163127935
456,0.393217161,0.367613213,0.380415187
457,0.496728259,0.483369649,0.49004895400000004
458,0.478027891,0.422398916,0.4502134035
459,0.3946061529999999,0.3664693229999999,0.3805377379999999
460,0.543925957,0.328975769,0.436450863
461,0.435001832,0.508272017,0.4716369245
462,0.544820329,0.353967066,0.4493936975
463,0.543925957,0.328975769,0.436450863
464,0.407234139,0.326055841,0.36664499
465,0.543925957,0.328975769,0.436450863
466,0.543925957,0.328975769,0.436450863
467,0.543925957,0.328975769,0.436450863
468,0.542296049,0.46698093,0.5046384895
469,0.543925957,0.328975769,0.436450863
470,0.309341613,0.3723031129999999,0.34082236299999996
471,0.184608889,0.459228102,0.3219184955
472,0.543925957,0.328975769,0.436450863
473,0.543925957,0.328975769,0.436450863
474,0.270257942,0.217970442,0.24411419199999998
475,0.286969632,0.5531034420000001,0.420036537
476,0.543925957,0.328975769,0.436450863
477,0.543925957,0.328975769,0.436450863
478,0.454587174,0.428501995,0.4415445845
479,0.416569296,0.551479273,0.4840242845
480,0.4048787829999999,0.574258794,0.48956878849999996
481,0.43029768,0.443001049,0.4366493645
482,0.543925957,0.328975769,0.436450863
483,0.192201872,0.310647431,0.2514246515
484,0.543925957,0.328975769,0.436450863
485,0.543925957,0.328975769,0.436450863
486,0.375075666,0.268878432,0.321977049
487,0.543925957,0.328975769,0.436450863
488,0.203122265,0.421712133,0.312417199
489,0.420320967,0.232546391,0.326433679
490,0.43029768,0.443001049,0.4366493645
491,0.418285384,0.369273394,0.393779389
492,0.507507058,0.426859811,0.4671834345
493,0.498399945,0.35766332,0.4280316325
494,0.543925957,0.328975769,0.436450863
495,0.3753084,0.441031152,0.408169776
496,0.543925957,0.328975769,0.436450863
497,0.543925957,0.328975769,0.436450863
498,0.543925957,0.328975769,0.436450863
499,0.4006832279999999,0.417430657,0.4090569424999999
500,0.543925957,0.328975769,0.436450863
501,0.543925957,0.328975769,0.436450863
502,0.556722356,0.345061582,0.45089196899999995
503,0.543925957,0.328975769,0.436450863
504,0.381262897,0.204805323,0.29303411
505,0.379955026,0.384785867,0.38237044649999996
506,0.543925957,0.328975769,0.436450863
507,0.38910321,0.5275332229999999,0.45831821649999993
508,0.43029768,0.443001049,0.4366493645
509,0.318713027,0.235567739,0.277140383
510,0.384381515,0.367742264,0.37606188949999997
511,0.2858756269999999,0.235314727,0.26059517699999996
512,0.283200067,0.186623118,0.2349115925
513,0.416572705,0.320025544,0.3682991245
514,0.414133719,0.292117,0.3531253595
515,0.543925957,0.328975769,0.436450863
516,0.085608774,0.520204195,0.3029064845
517,0.231573023,0.435879662,0.3337263425
518,0.448970966,0.487638892,0.468304929
519,0.543925957,0.328975769,0.436450863
520,0.242801293,0.304884396,0.2738428445
521,0.543925957,0.328975769,0.436450863
522,0.466014273,0.371733936,0.41887410449999996
523,0.383418797,0.624820853,0.504119825
524,0.543925957,0.328975769,0.436450863
525,0.3379958389999999,0.4331205939999999,0.3855582164999999
526,0.543925957,0.328975769,0.436450863
527,0.209801995,0.399366049,0.304584022
528,0.1022157009999999,0.4328949479999999,0.2675553244999999
529,0.453948453,0.366983407,0.41046593
530,0.43029768,0.443001049,0.4366493645
531,0.543925957,0.328975769,0.436450863
532,0.469360028,0.467127017,0.4682435225
533,0.43029768,0.443001049,0.4366493645
534,0.3605809129999999,0.4068739289999999,0.3837274209999999
535,0.199366309,0.390122007,0.294744158
536,0.263690419,0.45408141,0.3588859145
537,0.22260771,0.490244526,0.356426118
538,0.43029768,0.443001049,0.4366493645
539,0.1912058469999999,0.400212131,0.295708989
540,0.543925957,0.328975769,0.436450863
541,0.335707085,0.426718956,0.3812130205
542,0.09839125,0.291948723,0.1951699865
543,0.4747171129999999,0.499693568,0.4872053405
544,0.543925957,0.328975769,0.436450863
545,0.363328291,0.455732807,0.409530549
546,0.2847766889999999,0.5013603670000001,0.39306852800000003
547,0.543925957,0.328975769,0.436450863
548,0.372021651,0.330895674,0.3514586625
549,0.43029768,0.443001049,0.4366493645
550,0.43029768,0.443001049,0.4366493645
551,0.2232555839999999,0.445037605,0.33414659449999995
552,0.543925957,0.328975769,0.436450863
553,0.543925957,0.328975769,0.436450863
554,0.512278668,0.5802636,0.5462711339999999
555,0.543925957,0.328975769,0.436450863
556,0.110253951,0.38870125,0.2494776005
557,0.543925957,0.328975769,0.436450863
558,0.404521179,0.545524053,0.47502261599999995
559,0.43029768,0.443001049,0.4366493645
560,0.595137293,0.4653713479999999,0.5302543204999999
561,0.411662465,0.2595143139999999,0.3355883894999999
562,0.43029768,0.443001049,0.4366493645
563,0.383999731,0.414608608,0.39930416950000003
564,0.283418206,0.11938694,0.201402573
565,0.543925957,0.328975769,0.436450863
566,0.252215995,0.275052593,0.26363429400000005
567,0.3451335729999999,0.291556825,0.31834519899999997
568,0.543925957,0.328975769,0.436450863
569,0.21828843,0.295930458,0.257109444
570,0.4587708179999999,0.423574677,0.44117274749999996
571,0.543925957,0.328975769,0.436450863
572,0.133840389,0.244838692,0.18933954050000001
573,0.624224541,0.334689759,0.47945715
574,0.547088835,0.4010052679999999,0.4740470515
575,0.324127106,0.502040049,0.4130835775
576,0.1050686919999999,0.28004619,0.19255744099999994
577,0.270182369,0.147900607,0.209041488
578,0.3024716269999999,0.3623510829999999,0.3324113549999999
579,0.412904087,0.44471879,0.4288114385
580,0.223120821,0.3079484289999999,0.26553462499999997
581,0.43029768,0.443001049,0.4366493645
582,0.401213982,0.337972551,0.3695932665
583,0.543925957,0.328975769,0.436450863
584,0.543925957,0.328975769,0.436450863
585,0.128736779,0.315929606,0.2223331925
586,0.541333525,0.366240921,0.45378722299999996
587,0.543925957,0.328975769,0.436450863
588,0.3603252329999999,0.320077877,0.34020155499999993
589,0.543925957,0.328975769,0.436450863
590,0.543925957,0.328975769,0.436450863
591,0.543925957,0.328975769,0.436450863
592,0.369968736,0.278579069,0.3242739025
593,0.543925957,0.328975769,0.436450863
594,0.205062185,0.378646302,0.2918542435
595,0.341808249,0.337804392,0.33980632050000004
596,0.543925957,0.328975769,0.436450863
597,0.391619181,0.365466888,0.3785430345
598,0.4368468789999999,0.472625023,0.45473595099999997
599,0.425110046,0.3419042439999999,0.38350714499999994
600,0.1993357539999999,0.285247357,0.24229155549999992
601,0.250817811,0.35923419,0.3050260005
602,0.3757303329999999,0.330622629,0.353176481
603,0.2111376969999999,0.3372004879999999,0.2741690924999999
604,0.3439009979999999,0.495179851,0.41954042449999995
605,0.529373876,0.324909581,0.4271417285
606,0.543925957,0.328975769,0.436450863
607,0.482593535,0.500321626,0.4914575805
608,0.543925957,0.328975769,0.436450863
609,0.340679501,0.239742905,0.29021120300000003
610,0.28339667,0.384014509,0.3337055895
611,0.238409206,0.2820317989999999,0.26022050249999995
612,0.231211336,0.504848266,0.368029801
613,0.331792765,0.365308301,0.348550533
614,0.2336133839999999,0.322243036,0.27792820999999995
615,0.220985081,0.318446963,0.269716022
616,0.43029768,0.443001049,0.4366493645
617,0.4651150329999999,0.239049922,0.35208247749999994
618,0.43029768,0.443001049,0.4366493645
619,0.543925957,0.328975769,0.436450863
620,0.543925957,0.328975769,0.436450863
621,0.31159081,0.4131117479999999,0.36235127899999997
622,0.288476162,0.485015889,0.3867460255
623,0.460038827,0.637604634,0.5488217305
624,0.40898672,0.528606424,0.468796572
625,0.172668311,0.486534267,0.329601289
626,0.404199462,0.356727155,0.3804633085
627,0.43029768,0.443001049,0.4366493645
628,0.543925957,0.328975769,0.436450863
629,0.372418873,0.293304424,0.3328616485
630,0.43029768,0.443001049,0.4366493645
